0,1,2,3,lon,lat
126300,SS-027219-003,50026010,A,-117.12974303281497,32.748530745471186
126329,SS-000660-001,50026039,A,-117.1302247816273,32.74561149792286
126316,SX-011565-001,50026026,A,-117.12990697678458,32.74228428990325
107461,SX-010486-001,50007001,A,-117.12907379111417,32.75020868357573
106660,SX-010488-001,50006264,A,-117.126602077043,32.750226956509515
126270,SX-010691-002,50025980,A,-117.13634689684186,32.74832098793455
126276,SX-010693-002,50025986,A,-117.13523949771769,32.748326189947925
126280,SS-027214-001,50025990,A,-117.13412339427444,32.7485983934382
117280,SX-010716-001,50016520,A,-117.12659587547189,32.74862290232138
126308,SX-010713-002,50026018,A,-117.1278365268364,32.74860755369132
101657,SX-010954-001,50001512,A,-117.14206189895965,32.74628094408007
100399,SX-010967-001,50000303,A,-117.13374277565234,32.74632020062606
107291,SX-011147-001,50006831,A,-117.1329650211046,32.74514013085849
100387,SX-011446-001,50000291,A,-117.13374071346404,32.743196190419944
106008,SX-011562-001,50005638,A,-117.13205557260306,32.74201093059184
104487,SX-011258-001,50004186,A,-117.14385283469747,32.744247825427
109793,SX-011672-001,50009232,A,-117.14433797963144,32.741098293879695
109687,SX-011713-001,50009127,A,-117.13914040910147,32.74087612890314
107618,SX-011574-001,50007148,A,-117.14020083245252,32.74186378624773
108437,SX-011576-001,50007930,A,-117.13911128605722,32.74185755716936
104927,SX-011336-001,50004613,A,-117.1412729268645,32.74368140080713
104936,SX-011339-001,50004622,A,-117.139110163619,32.743680171565885
103482,SX-011455-001,50003258,A,-117.12914984021643,32.74316199560227
106130,SX-010975-001,50005752,A,-117.12932620552948,32.74616966873897
106339,SX-010846-001,50005959,A,-117.12624281175681,32.74729719365122
126383,SS-022773-002,50026093,A,-117.1290728605246,32.747996484030296
100600,SX-009740-001,50000500,A,-117.12507069138968,32.757158342080835
100577,SX-010070-001,50000478,A,-117.12540784570798,32.75393458413779
103054,SS-004760-001,50002856,A,-117.12400632574374,32.75445627665649
100743,SX-009601-001,50000641,A,-117.11535385141717,32.75889028861854
110712,SX-009773-003,50010128,A,-117.10946966372025,32.75723828795502
115532,SX-009928-002,50014838,A,-117.1209992398746,32.755170489969714
110676,SX-009937-001,50010092,A,-117.11588272552545,32.75533926832223
110695,SX-009945-001,50010111,A,-117.11053454013677,32.75531225673827
110696,SX-009945-002,50010112,A,-117.11021776492159,32.755069723555565
110699,SX-009952-004,50010115,A,-117.10917134823349,32.75505290819749
108952,SX-010360-001,50008424,A,-117.11695273312073,32.75146565600705
100777,SX-010367-001,50000675,A,-117.11325434022143,32.751439365704044
103703,SX-010376-001,50003453,A,-117.10831504800622,32.751406829891046
121970,SS-027201-001,50021167,A,-117.1229002938198,32.7487047609242
128797,SX-010715-002,50028595,A,-117.12304647646134,32.74868689199743
128798,SX-010715-005,50028596,A,-117.12326769189512,32.74836375105602
100645,SX-010492-001,50000545,A,-117.1224378904544,32.75029082830652
131629,SX-010653-001,50032624,A,-117.12187529353118,32.74865600762576
126494,SS-027200-003,50026202,A,-117.12133781313452,32.749065553009544
126637,SX-010630-004,50026338,A,-117.12067502148659,32.74913722687696
126524,SS-027177-004,50026231,A,-117.11488354754181,32.74958508293768
126530,SS-027178-004,50026237,A,-117.11364747230336,32.749571066304696
128165,SX-010578-004,50027970,A,-117.10922699416308,32.74953253007341
126556,SX-010580-003,50026259,A,-117.10834183233555,32.74981594657859
126559,SX-010580-004,50026262,A,-117.1080055790786,32.74952075977725
110635,SX-010848-003,50010051,A,-117.12512076396408,32.74732910377719
103001,SX-011126-001,50002805,A,-117.12200231907772,32.74548917133685
108439,SX-011568-001,50007932,A,-117.11864036481388,32.74201919395422
100710,SX-011022-001,50000608,A,-117.11826376801648,32.74588143501801
100745,SX-011500-001,50000643,A,-117.11566459645209,32.742514227462955
100765,SX-011031-001,50000663,A,-117.11333108102507,32.74582775477765
100790,SX-011319-001,50000688,A,-117.11210622385663,32.74396321354721
100910,SX-011329-001,50000807,A,-117.10714922097613,32.74390567765102
122115,SX-017776-002,50021308,A,-117.1431817337358,32.73050050829446
100466,SX-011903-001,50000369,A,-117.13143656456552,32.73913835285156
104533,SX-012058-001,50004232,A,-117.13049643258144,32.73732040015654
106908,SX-012653-001,50006496,A,-117.12849847268166,32.730673978505585
132624,SS-014862-001,50033571,A,-117.13052521802581,32.730925789618034
100410,SX-012459-001,50000314,A,-117.13386005124178,32.73288395860015
100663,SX-011914-003,50000563,A,-117.12314809910758,32.739160609600596
100661,SX-012071-001,50000561,A,-117.12316431361316,32.73733836821878
100658,SX-012235-001,50000558,A,-117.1232165685155,32.73549319660722
100639,SX-012732-001,50000539,A,-117.12367403536885,32.729482408586236
109694,SX-011794-001,50009134,A,-117.11794777271653,32.740278948427104
108544,SX-011993-001,50008033,A,-117.11854206444046,32.7381503328567
103013,SX-012242-001,50002817,A,-117.11888967307537,32.73547530642291
109031,SX-012126-001,50008502,A,-117.11646944991597,32.73671953717104
104326,SS-008122-001,50004037,A,-117.11897611803248,32.732864303971425
103002,SX-012557-001,50002806,A,-117.11752019395357,32.731634975461645
103003,SS-004708-003,50002807,A,-117.11734641866963,32.73115933174868
109961,SS-028569-002,50009393,A,-117.12040229999513,32.72818136983651
108109,SS-018835-001,50007618,A,-117.11569902901307,32.72979871290599
129133,SS-012935-001,50029113,A,-117.11265903855099,32.72992185776167
100490,SX-012897-001,50000393,A,-117.13030583943616,32.72745300297847
137080,SX-012977-002,50038121,A,-117.13010789576101,32.72658337651538
100576,SX-012907-002,50000477,A,-117.12544653974415,32.72738612976286
105016,SS-009891-001,50004699,A,-117.12667316046884,32.72582691637341
103672,SX-013303-001,50003427,A,-117.12935948599913,32.72229314034513
102613,SX-013390-001,50002436,A,-117.12857735139409,32.721135751873526
100523,SX-013391-001,50000426,A,-117.12766356480282,32.721121987298226
102139,SX-013484-001,50001983,A,-117.12672797648403,32.720060502707575
101486,SX-013606-001,50001351,A,-117.12644951072693,32.71886859921552
102412,SX-012985-001,50002242,A,-117.1247689677963,32.72644338909617
100617,SX-013485-001,50000517,A,-117.12369949031117,32.720078213573636
100866,SX-012935-001,50000764,A,-117.11017478712911,32.72734721427237
130132,SX-013262-002,50030412,A,-117.10732456649353,32.72315325878267
130131,SX-013262-003,50030411,A,-117.10760077510328,32.722968906761814
108828,SS-021331-001,50008301,A,-117.11346527871801,32.72135550393974
117022,SX-013556-003,50016287,A,-117.11017840251323,32.719388897572976
127202,SX-015333-002,50027024,A,-117.1380076092298,32.69628285640926
100349,SX-015349-001,50000256,A,-117.13795774439315,32.69580537605622
108463,SS-019685-001,50007956,A,-117.13775062389351,32.696005676107625
100355,SX-015464-001,50000262,A,-117.13602880253337,32.69373210447938
106199,SS-013036-010,50005821,A,-117.13322425964446,32.6909651259419
106197,SS-013036-008,50005819,A,-117.13239370455531,32.69060323098016
106198,SS-013036-009,50005820,A,-117.13188077703212,32.690308611527946
100409,SS-029326-002,50000313,A,-117.13384274140125,32.692153698328006
110624,SS-029375-001,50010040,A,-117.12551478151667,32.686699906399205
110625,SS-029375-004,50010041,A,-117.1252983886015,32.68714184692779
110616,SX-015567-005,50010032,A,-117.1252744651145,32.69209850456307
100595,SS-029374-008,50000495,A,-117.12545219873427,32.689782410634166
110562,SX-015351-003,50009978,A,-117.1339274441684,32.69583599406425
100459,SX-015352-001,50000362,A,-117.13178450010227,32.69602197374248
108479,SS-019688-002,50007972,A,-117.1266155917772,32.695848396874695
102959,SS-004616-001,50002763,A,-117.13057542842164,32.69379819772759
107740,SS-017249-003,50007265,A,-117.12998134654511,32.69274199310025
110617,SX-015567-006,50010033,A,-117.12548732122245,32.692703477551966
118167,SX-015593-002,50017397,A,-117.1246859686794,32.69182523451701
101521,SX-015544-001,50001384,A,-117.1181444204345,32.69278876966382
118175,SX-015625-003,50017405,A,-117.12337637877246,32.690884547080465
118176,SX-015625-004,50017406,A,-117.12326910539042,32.69124326131663
107727,SX-015722-002,50007252,A,-117.11856405380871,32.68779589856633
105967,SX-015422-001,50005602,A,-117.11566560237561,32.694892034083516
100773,SX-015423-002,50000671,A,-117.1146613826533,32.694900110864545
108526,SS-019874-001,50008015,A,-117.1111601037542,32.695075513916706
100786,SX-015473-001,50000684,A,-117.11255585883471,32.693861952547465
100897,SX-015428-001,50000795,A,-117.10805101545047,32.69510982406194
108529,SS-019875-001,50008018,A,-117.1074092859108,32.69509691905229
102705,SS-004152-002,50002522,A,-117.11122867004075,32.69094762613218
100885,SX-015675-001,50000783,A,-117.10820435297036,32.6896880882248
105235,SS-010526-001,50004906,A,-117.10675613905076,32.68658773225651
128223,SX-015776-003,50028026,A,-117.11536270611477,32.68561336676833
104313,SX-015792-002,50004024,A,-117.1104732531117,32.684648527338204
100822,SX-015757-001,50000720,A,-117.11067122505908,32.6862664132227
102750,SX-015760-001,50002567,A,-117.10971122724078,32.68599373714056
102749,SX-015761-001,50002566,A,-117.10889255488327,32.6860011389661
100898,SX-015770-001,50000796,A,-117.10792318060456,32.68577737956024
101913,SX-015814-001,50001760,A,-117.10755348786799,32.68385668894317
101912,SX-015832-001,50001759,A,-117.10769874234595,32.68342004135534
127207,SX-015283-002,50027029,A,-117.13800103946247,32.69693082790983
127223,SS-016718-001,50027045,A,-117.13965107050271,32.69835107673501
127215,SS-016718-004,50027037,A,-117.13995372817261,32.69839949201703
104724,SX-014843-001,50004419,A,-117.13931997432272,32.703616514491806
105265,SX-014999-001,50004936,A,-117.13875449650266,32.70157549127262
100408,SX-015292-001,50000312,A,-117.13398087484116,32.69684961176736
100403,SX-015229-001,50000307,A,-117.13386344943548,32.69822030502306
100417,SX-015054-001,50000321,A,-117.13393893226576,32.7008270852452
100389,SX-014874-001,50000293,A,-117.1339134782581,32.70312448508483
100421,SX-014735-001,50000325,A,-117.1340192806295,32.704832572804136
107056,SS-015412-001,50006634,A,-117.13930346156765,32.70724624894211
117111,SS-014028-003,50016376,A,-117.13744763217086,32.70648281854542
100406,SX-014570-001,50000310,A,-117.13399657574556,32.707268943734746
117158,SS-014032-001,50016423,A,-117.13421912663614,32.70649011232808
137617,SS-000645-001,50038643,A,-117.13222790959787,32.70671958728438
109931,SS-028370-001,50009364,A,-117.13074674583204,32.70444886637211
105617,SS-011443-001,50005268,A,-117.12832982980936,32.702298840389915
100527,SX-014878-001,50000429,A,-117.12745600376576,32.70316743402688
105618,SS-011444-001,50005269,A,-117.12621019251868,32.70231768980444
100549,SX-015024-001,50000450,A,-117.12742703090498,32.70108213526903
100545,SX-015181-001,50000446,A,-117.1273956451561,32.699010558172326
100489,SX-015242-001,50000392,A,-117.12960286825484,32.69803936484744
100300,SX-014494-001,50000214,A,-117.144070959864,32.70827907686304
100331,SX-014392-002,50000239,A,-117.1404266329696,32.709336287354056
100319,SX-014394-001,50000229,A,-117.14260282287489,32.70946244742921
110535,SX-014195-002,50009952,A,-117.14013446646925,32.711685356020205
107832,SS-017580-002,50007355,A,-117.14177865907938,32.71168142235981
110514,SX-014204-005,50009932,A,-117.14409102368934,32.71164495891573
110515,SX-014204-003,50009933,A,-117.1438638420862,32.711445563687626
110528,SX-013734-005,50009946,A,-117.14049452555886,32.71670042787103
100287,SX-013730-001,50000204,A,-117.14394178693676,32.71669292112067
100312,SX-013733-001,50000224,A,-117.14242688258302,32.7167128171464
109321,SX-013959-001,50008780,A,-117.13445955283039,32.71420732413633
106431,SX-014308-001,50006051,A,-117.13308408882114,32.71046027597608
110578,SX-013829-005,50009994,A,-117.12945837988869,32.715748582932285
103289,SS-005239-001,50003081,A,-117.1279477991505,32.716819711783934
126728,SX-014399-002,50026429,A,-117.12725408392733,32.70970863488968
126733,SX-014490-003,50026434,A,-117.12723869815042,32.70865263087832
126758,SS-014298-001,50026459,A,-117.12657876197243,32.710778482919196
104653,SS-009056-001,50004348,A,-117.11875721951407,32.71808163537491
100701,SX-013961-001,50000599,A,-117.11892273014165,32.714516169925254
100673,SX-013956-001,50000573,A,-117.12109579488983,32.71451825190373
100571,SX-014112-001,50000472,A,-117.12538264161903,32.7126428788369
115954,SS-017591-002,50015247,A,-117.12459726552905,32.71158517046054
126739,SX-014314-002,50026440,A,-117.12514832473688,32.71074297659271
126761,SS-014298-002,50026462,A,-117.12591046592654,32.71046609086137
126743,SS-000777-002,50026444,A,-117.12510664255811,32.7100203867449
100651,SX-014412-001,50000551,A,-117.12240269244344,32.70945342539624
100640,SX-014472-001,50000540,A,-117.12266223994249,32.70846474216088
136440,SX-014227-002,50037396,A,-117.11435902805428,32.711624865733064
129528,SX-013952-001,50029550,A,-117.11466654551818,32.71444519422145
100876,SX-013753-001,50000774,A,-117.10807846037672,32.71709546992902
100788,SX-013748-001,50000686,A,-117.11172974487843,32.717106774115656
100907,SX-013840-001,50000804,A,-117.1066479262333,32.71579812930615
106414,SX-013873-001,50006034,A,-117.10771138772351,32.715007758571744
132892,SS-022464-001,50033838,A,-117.10955512015374,32.712654601334755
100922,SS-001007-001,50000819,A,-117.1063756653896,32.71049234815986
118263,SS-017599-001,50017493,A,-117.10619835076508,32.71165001135204
117141,SS-014035-006,50016406,A,-117.12560248228301,32.70626275220269
117144,SS-014059-001,50016409,A,-117.1214426828484,32.706631161649106
100662,SX-014686-001,50000562,A,-117.12275880183624,32.70536181754468
100665,SX-014788-001,50000565,A,-117.12278255235782,32.704313094902254
100614,SX-014803-001,50000514,A,-117.12537361747616,32.704167267420075
102411,SX-014954-001,50002241,A,-117.12398402234098,32.702148269037785
106034,SX-015218-001,50005662,A,-117.12346671834507,32.698577046137835
100634,SX-015220-001,50000534,A,-117.12262565175241,32.69860447368061
105629,SX-014940-001,50005280,A,-117.11785195638274,32.702395815831736
100704,SX-014941-001,50000602,A,-117.11885194957956,32.70238886956635
108789,SX-014996-001,50008264,A,-117.11776695023283,32.7017099276123
100722,SX-015091-001,50000620,A,-117.11885129564752,32.700203861563296
100739,SS-029411-001,50000637,A,-117.1168853261347,32.698949912883435
105501,SX-015251-001,50005157,A,-117.11523909724762,32.69785711151376
100774,SX-015034-001,50000672,A,-117.11474058403732,32.701170645335914
109537,SS-025301-001,50008980,A,-117.11594613916783,32.70179609708039
110694,SX-015031-003,50010110,A,-117.11237353079262,32.70116908923248
100796,SX-015136-002,50000694,A,-117.11240941416186,32.69972358427478
100884,SS-011225-002,50000782,A,-117.10808444142715,32.69783908176943
103011,SX-015079-001,50002815,A,-117.10667655433407,32.70064169128757
110717,SX-015038-002,50010133,A,-117.1079233326037,32.70135866809158
131859,SX-001091-001,50032852,A,-117.14189533036377,32.962930395629314
132442,SX-001106-003,50033409,A,-117.14099697015148,32.962274481583755
127580,SS-025338-001,50027366,A,-117.13593079531485,32.96279942104961
125672,SX-001072-002,50025406,A,-117.1341527964553,32.96353774304572
131843,SS-005369-002,50032836,A,-117.14146920834509,32.96592074634861
131848,SX-000987-001,50032841,A,-117.14387566554757,32.966744076432526
131839,SS-004211-001,50032832,A,-117.14001032036748,32.96368435240023
131822,SS-025339-001,50032815,A,-117.13843525418358,32.96736458257552
131825,SS-005200-001,50032818,A,-117.13877349743798,32.968086382640394
131831,SX-000943-001,50032824,A,-117.14027640065784,32.96854797293274
131834,SS-006740-001,50032827,A,-117.1394914078273,32.970399582789014
120459,SS-023641-002,50019697,A,-117.13408303346908,32.97115090602385
120460,SS-023641-001,50019698,A,-117.13366095467498,32.97052004932446
119416,SX-000984-001,50018612,A,-117.13386875238893,32.96670364642203
127005,SS-005332-001,50026827,A,-117.13149874304936,32.98072038269579
127032,SS-013935-001,50026854,A,-117.13369067063631,32.981420384349455
127028,SX-000740-001,50026850,A,-117.13539800759536,32.98062863336287
127012,SS-019843-001,50026834,A,-117.1314096305051,32.97850091836684
