,0,1,2,3,lon,lat,block,tract,geoid,blockgroup
28127,122708,SS-013403-004,50021921,A,-117.273402693,32.8479200345,,,,
28128,114498,SX-003911-001,50013802,A,-117.27415414,32.848752098,,,,
28129,122604,SS-022431-003,50021816,A,-117.2717778,32.8492478953,,,,
28130,122615,SS-022415-002,50021827,A,-117.269692751,32.8481239697,,,,
28131,111421,SX-003934-001,50010822,A,-117.263729667,32.8483651236,,,,
28132,105308,SX-003982-001,50004978,A,-117.269395504,32.8468416252,,,,
28133,106698,SS-014327-002,50006301,A,-117.271779082,32.8467916232,,,,
28134,122678,SS-012157-005,50021890,A,-117.274083503,32.8460146274,,,,
28135,122675,SX-004034-002,50021887,A,-117.274197947,32.8452166006,,,,
28136,122666,SX-004082-001,50021878,A,-117.273347332,32.8437487135,,,,
28137,105385,SX-004088-001,50005047,A,-117.274804919,32.8430951865,,,,
28138,122691,SX-004113-002,50021904,A,-117.272634323,32.8421547122,,,,
28139,122646,SS-012161-007,50021858,A,-117.271776541,32.8388600335,,,,
28140,122648,SS-012161-005,50021860,A,-117.271774297,32.8390874941,,,,
28141,115944,SX-004166-004,50015237,A,-117.273503809,32.8401251789,,,,
28142,104475,SS-008501-002,50004174,A,-117.277639749,32.8398818929,,,,
28143,109006,SX-004194-001,50008477,A,-117.280444676,32.8392374036,,,,
28144,104949,SX-004286-001,50004633,A,-117.274041087,32.8367723107,,,,
28145,105815,SX-004266-001,50005452,A,-117.271310273,32.8373978855,,,,
28146,105389,SX-004349-001,50005051,A,-117.272400279,32.8355181388,,,,
28147,102256,SX-004618-002,50002097,A,-117.267494946,32.8316605291,,,,
28148,102265,SS-027641-001,50002105,A,-117.27126626,32.8292240793,,,,
28149,102912,SX-004708-001,50002720,A,-117.275823856,32.8298102238,,,,
28150,136528,SX-004795-002,50037481,A,-117.277134339,32.8281581056,,,,
28151,136527,SX-004795-001,50037480,A,-117.276848424,32.8283370774,,,,
28152,108488,SS-019720-001,50007981,A,-117.278884112,32.8312119476,,,,
28153,122627,SX-004301-001,50021839,A,-117.278158938,32.8363621427,,,,
28154,122628,SS-015522-001,50021840,A,-117.278027063,32.8367148025,,,,
28155,122592,SX-003961-002,50021804,A,-117.274749116,32.8475991865,,,,
28156,136536,SX-005073-001,50037489,A,-117.276027692,32.8238369718,,,,
28157,136533,SX-005000-001,50037486,A,-117.276325865,32.8253997907,,,,
28158,122423,SS-003130-001,50021637,A,-117.278537888,32.8242884954,,,,
28159,103403,SX-005316-001,50003187,A,-117.274659083,32.8193816065,,,,
28160,104787,SS-019119-001,50004477,A,-117.273238476,32.8157731526,,,,
28161,102775,SX-005529-001,50002592,A,-117.267794161,32.8161042664,,,,
28162,105592,SX-005614-001,50005244,A,-117.264287059,32.8148058698,,,,
28163,102591,SX-005845-001,50002417,A,-117.264483682,32.8114732078,,,,
28164,101983,SX-006077-001,50001829,A,-117.266317895,32.8082423275,,,,
28165,101977,SX-006036-001,50001823,A,-117.265152659,32.8085192099,,,,
28166,117648,SX-005992-003,50016895,A,-117.264441799,32.8095330808,,,,
28167,117659,SS-015530-001,50016906,A,-117.263766421,32.808400388,,,,
28168,108407,SS-019477-001,50007908,A,-117.270957312,32.8256339431,,,,
28169,108408,SS-019478-002,50007909,A,-117.268348226,32.8274678077,,,,
28170,129353,SS-009559-001,50029332,A,-117.247153269,32.7156062652,,,,
28171,129354,SX-013763-001,50029333,A,-117.247705783,32.7155887413,,,,
28172,129359,SS-011841-001,50029338,A,-117.24767282,32.7136818682,,,,
28173,121500,SS-027753-002,50020716,A,-117.244200569,32.7125297562,,,,
28174,108917,SX-013878-001,50008389,A,-117.244802706,32.7141740212,,,,
28175,101715,SX-013679-001,50001570,A,-117.243213107,32.716936054,,,,
28176,103789,SX-013615-001,50003532,A,-117.243777254,32.717949498,,,,
28177,108888,SX-013930-001,50008361,A,-117.241038302,32.7139277569,,,,
28178,125796,SS-015447-002,50025506,A,-117.242345923,32.7100864738,,,,
28179,125807,SS-024153-002,50025517,A,-117.242281573,32.7107236206,,,,
28180,125799,SX-014260-002,50025509,A,-117.242004584,32.7103771288,,,,
28181,117878,SX-014337-001,50017120,A,-117.237571584,32.7091999176,,,,
28182,107890,SX-014173-001,50007411,A,-117.240726513,32.7107749459,,,,
28183,128122,SX-014165-003,50027928,A,-117.171160882,32.7115404861,,,,
28184,124642,SS-015206-004,50023860,A,-117.169022884,32.7142184699,,,,
28185,124070,SS-029753-001,50023276,A,-117.169618527,32.715841495,,,,
28186,126923,SS-005226-002,50026741,A,-117.148869025,32.7169454503,,,,
28187,126905,SS-000415-003,50026726,A,-117.149635986,32.7173899271,,,,
28188,125763,SS-000416-004,50025483,A,-117.149649363,32.7164707959,,,,
28189,125762,SS-000416-003,50025482,A,-117.149356289,32.7165849352,,,,
28190,125701,SX-013812-002,50025434,A,-117.149336134,32.7158842117,,,,
28191,125540,SS-004938-003,50025263,A,-117.149818942,32.7158841258,,,,
28192,125761,SS-000417-006,50025481,A,-117.149634922,32.715215175,,,,
28193,125760,SS-000417-005,50025480,A,-117.149334004,32.7151974429,,,,
28194,135359,SS-000430-004,50036342,A,-117.148705525,32.7145189293,,,,
28195,125767,SS-000426-004,50025487,A,-117.149639756,32.7144146357,,,,
28196,125732,SX-014192-005,50025460,A,-117.149613759,32.711389745,,,,
28197,125656,SX-014187-003,50025392,A,-117.152696755,32.7114036622,,,,
28198,125632,SX-014186-004,50025368,A,-117.153607595,32.7113797868,,,,
28199,110446,SX-014185-003,50009867,A,-117.155717348,32.7116647881,,,,
28200,110420,SX-014183-002,50009841,A,-117.157240857,32.7113489372,,,,
28201,124651,SS-017569-001,50023881,A,-117.158889821,32.7116534028,,,,
28202,125450,SS-000271-006,50025162,A,-117.157288247,32.7120982982,,,,
28203,125248,SX-014089-003,50024951,A,-117.15479444,32.7126788855,,,,
28204,125578,SS-010720-002,50025301,A,-117.15414657,32.7135299832,,,,
28205,110461,SX-014002-007,50009882,A,-117.154850507,32.7135361581,,,,
28206,125261,SS-000334-001,50024964,A,-117.1545423,32.7150253643,,,,
28207,125244,SX-013892-004,50024947,A,-117.154865344,32.7148230403,,,,
28208,125263,SS-000334-003,50024966,A,-117.154900929,32.7151223671,,,,
28209,125278,SS-000334-006,50024981,A,-117.154539338,32.7152119413,,,,
28210,125258,SS-000332-001,50024961,A,-117.154554459,32.7170021429,,,,
28211,125274,SS-000332-004,50024977,A,-117.154823643,32.7174755657,,,,
28212,128437,SX-013654-004,50028233,A,-117.153891095,32.7177405729,,,,
28213,126942,SX-013654-006,50026760,A,-117.153691534,32.717720256,,,,
28214,103285,SS-005225-002,50003078,A,-117.152429801,32.7166896035,,,,
28215,125641,SS-000347-003,50025377,A,-117.153635413,32.715996053,,,,
28216,125643,SS-000347-002,50025379,A,-117.153944057,32.7162913178,,,,
28217,125520,SS-004935-001,50025237,A,-117.153461427,32.715833104,,,,
28218,125681,SX-013810-002,50025412,A,-117.152058762,32.7158567701,,,,
28219,112027,SS-003299-001,50011418,A,-117.146411287,32.7179265192,,,,
28220,103286,SS-005223-003,50003079,A,-117.15143336,32.7166965468,,,,
28221,100180,SX-013721-004,50000125,A,-117.152095034,32.7167006416,,,,
28222,125549,SS-009664-003,50025272,A,-117.151544813,32.7145604819,,,,
28223,125678,SX-013901-002,50025410,A,-117.151788711,32.7145662572,,,,
28224,125570,SS-010723-001,50025293,A,-117.151667126,32.713804434,,,,
28225,125687,SX-014005-005,50025417,A,-117.151831986,32.713575613,,,,
28226,125624,SX-013896-007,50025361,A,-117.153952269,32.7145559155,,,,
28227,125623,SX-013896-006,50025360,A,-117.153625595,32.7145627757,,,,
28228,110439,SX-013891-003,50009860,A,-117.155440991,32.7148411472,,,,
28229,125196,SX-014000-005,50024899,A,-117.15549454,32.713569247,,,,
28230,125159,SS-010719-002,50024848,A,-117.155038926,32.7135217202,,,,
28231,125198,SX-014086-004,50024901,A,-117.155487512,32.7125338794,,,,
28232,125517,SS-000296-005,50025234,A,-117.156592237,32.7121440401,,,,
28233,125465,SX-013890-002,50025179,A,-117.15641142,32.7147788388,,,,
28234,125505,SS-000293-003,50025222,A,-117.156398332,32.7152955218,,,,
28235,125107,SS-004932-003,50024780,A,-117.156002392,32.7158453852,,,,
28236,125192,SX-013806-004,50024895,A,-117.155455049,32.7155766148,,,,
28237,110437,SX-013722-002,50009858,A,-117.155484972,32.7169070189,,,,
28238,125223,SS-000316-005,50024924,A,-117.155719173,32.7174559372,,,,
28239,125086,SS-003295-003,50024750,A,-117.156188613,32.7177293635,,,,
28240,125095,SS-003294-003,50024757,A,-117.156919701,32.7178936341,,,,
28241,125096,SS-003294-002,50024758,A,-117.156845765,32.7177035187,,,,
28242,125489,SS-000291-002,50025206,A,-117.156636295,32.7170067836,,,,
28243,125509,SS-000292-006,50025226,A,-117.156353055,32.7162739817,,,,
28244,125508,SS-000292-005,50025225,A,-117.156727282,32.7164643141,,,,
28245,125441,SS-000267-005,50025153,A,-117.157625486,32.7163896817,,,,
28246,125439,SS-000268-004,50025151,A,-117.157312751,32.7151104693,,,,
28247,110425,SX-013585-004,50009846,A,-117.156444559,32.7187915963,,,,
28248,125308,SX-013894-002,50025014,A,-117.158180981,32.7147664126,,,,
28249,125311,SX-013894-005,50025017,A,-117.158195294,32.7145712773,,,,
28250,125340,SS-000248-001,50025049,A,-117.158197511,32.7149507658,,,,
28251,125021,SS-000222-001,50024635,A,-117.159135619,32.7160672901,,,,
28252,135669,SS-000248-005,50036656,A,-117.158200674,32.7151503915,,,,
28253,124991,SX-013647-005,50024576,A,-117.159403208,32.7177385324,,,,
28254,124904,SS-000178-001,50024326,A,-117.160259358,32.7175391336,,,,
28255,124780,SS-000134-004,50024066,A,-117.160984015,32.7171111419,,,,
28256,125333,SS-000245-001,50025043,A,-117.158216582,32.7180637179,,,,
28257,125404,SS-000265-002,50025116,A,-117.157544897,32.7180993157,,,,
28258,125050,SS-000222-005,50024698,A,-117.159373562,32.716440708,,,,
28259,125051,SS-000222-006,50024699,A,-117.159143681,32.7162183989,,,,
28260,137451,SS-000136-007,50038434,A,-117.161167293,32.7149322776,,,,
28261,124728,SS-000094-005,50023981,A,-117.161909139,32.7172812408,,,,
28262,124721,SS-000093-004,50023974,A,-117.162138859,32.7185058759,,,,
28263,124697,SX-013798-004,50023949,A,-117.162075162,32.7156364015,,,,
28264,121929,SS-004925-001,50021134,A,-117.162587109,32.7157817214,,,,
28265,134754,SS-004925-004,50035761,A,-117.162375735,32.7157774447,,,,
28266,124108,SS-029759-004,50023307,A,-117.164142688,32.7156118182,,,,
28267,110254,SS-000032-003,50009680,A,-117.163919603,32.7152620051,,,,
28268,124580,SS-029798-002,50023782,A,-117.16416814,32.7147743632,,,,
28269,125418,SS-000270-001,50025130,A,-117.157250634,32.712822121,,,,
28270,125416,SS-000269-002,50025128,A,-117.157514265,32.7139140067,,,,
28271,125062,SX-014182-003,50024726,A,-117.158455457,32.7116499472,,,,
28272,124899,SS-000181-005,50024303,A,-117.160224077,32.7137948299,,,,
28273,124582,SS-009660-002,50023788,A,-117.159741341,32.7145882459,,,,
28274,124516,SS-004928-001,50023663,A,-117.159667302,32.7157624074,,,,
28275,126790,SS-000138-002,50026556,A,-117.160929324,32.7131409736,,,,
28276,124892,SX-014087-005,50024274,A,-117.160330719,32.7124730383,,,,
28277,124924,SS-000182-003,50024394,A,-117.160241947,32.7127956547,,,,
28278,124954,SS-000182-006,50024496,A,-117.160041915,32.7132818586,,,,
28279,124903,SS-000183-002,50024323,A,-117.160214504,32.71187953,,,,
28280,124650,SS-017567-004,50023880,A,-117.159866911,32.7116348765,,,,
28281,126792,SS-000139-003,50026558,A,-117.160918396,32.7120835636,,,,
28282,124773,SX-014178-003,50024046,A,-117.160913005,32.7113980019,,,,
28283,124772,SX-014178-002,50024041,A,-117.160913533,32.711562737,,,,
28284,124778,SS-000139-005,50024062,A,-117.161154562,32.711870527,,,,
28285,124824,SX-014178-004,50024141,A,-117.161112196,32.7113954234,,,,
28286,124927,SS-000184-003,50024409,A,-117.160279588,32.7106700472,,,,
28287,124856,SX-014287-001,50024188,A,-117.159974557,32.7105675112,,,,
28288,124929,SS-000185-002,50024421,A,-117.160205758,32.7095878566,,,,
28289,124931,SX-014462-004,50024431,A,-117.160153591,32.7085429405,,,,
28290,124877,SX-014549-001,50024238,A,-117.160105284,32.707327767,,,,
28291,134043,SX-014286-002,50035016,A,-117.161892977,32.7104399648,,,,
28292,135131,SS-000098-003,50036118,A,-117.162023188,32.710166899,,,,
28293,136540,SS-014273-001,50037493,A,-117.163228502,32.7103771735,,,,
28294,136537,SX-014282-003,50037490,A,-117.162886178,32.7104408624,,,,
28295,137030,SX-014282-002,50038071,A,-117.162816556,32.7104674886,,,,
28296,136769,SX-014288-001,50037757,A,-117.160882052,32.7102969545,,,,
28297,124763,SX-014288-002,50024023,A,-117.161104518,32.7103592141,,,,
28298,123586,SS-029920-001,50022785,A,-117.16498584,32.7114092848,,,,
28299,134257,SS-011592-003,50035227,A,-117.164730539,32.7100695458,,,,
28300,128207,SS-029818-001,50028010,A,-117.164974718,32.7126090799,,,,
28301,110258,SX-014080-002,50009683,A,-117.163690738,32.7124725842,,,,
28302,136823,SX-014081-004,50037838,A,-117.162960891,32.7126133793,,,,
28303,124594,SX-014075-002,50023798,A,-117.168199767,32.71260332,,,,
28304,124603,SS-011680-001,50023805,A,-117.161622679,32.7126524937,,,,
28305,124707,SX-014083-002,50023960,A,-117.161802365,32.7126366402,,,,
28306,136697,SX-014083-004,50037687,A,-117.162040146,32.7126299194,,,,
28307,115834,SS-029804-003,50015139,A,-117.164182882,32.7135312381,,,,
28308,133886,SS-029804-002,50034861,A,-117.164252594,32.7136698649,,,,
28309,136893,SX-013991-004,50037911,A,-117.163696906,32.7136949404,,,,
28310,132818,SS-004971-007,50033759,A,-117.161912351,32.7149838026,,,,
28311,132821,SS-004971-011,50033765,A,-117.162069613,32.7151001758,,,,
28312,132813,SS-004971-004,50033753,A,-117.162805287,32.7153441237,,,,
28313,136751,SS-004971-009,50037733,A,-117.16190669,32.7152222781,,,,
28314,132823,SS-004971-003,50033768,A,-117.162202608,32.7147566215,,,,
28315,132822,SS-004971-015,50033767,A,-117.162062055,32.7148897834,,,,
28316,124230,SX-013707-005,50023404,A,-117.1657143,32.7166727675,,,,
28317,124319,SS-027104-002,50023467,A,-117.165761233,32.7169654795,,,,
28318,124321,SS-027104-003,50023469,A,-117.16579342,32.7170906415,,,,
28319,124323,SS-027104-005,50023471,A,-117.165770835,32.7174202875,,,,
28320,124140,SX-013646-003,50023331,A,-117.163930228,32.7178544631,,,,
28321,135411,SX-013639-001,50036390,A,-117.167477202,32.7178346565,,,,
28322,124271,SS-007684-001,50023429,A,-117.167538962,32.7183017883,,,,
28323,134411,SS-007684-006,50035358,A,-117.167534651,32.7180438034,,,,
28324,134407,SS-029737-005,50035355,A,-117.167655983,32.7176745996,,,,
28325,124055,SX-013639-003,50023261,A,-117.16728057,32.7178416161,,,,
28326,124051,SX-013573-005,50023257,A,-117.167243943,32.7186959897,,,,
28327,136403,SX-013638-002,50037361,A,-117.168150722,32.7178825533,,,,
28328,137145,SS-014096-003,50038181,A,-117.168412638,32.717120295,,,,
28329,136401,SX-013704-005,50037360,A,-117.168175192,32.7167984252,,,,
28330,124289,SX-013706-001,50023442,A,-117.166384291,32.7168512546,,,,
28331,124291,SS-025580-001,50023444,A,-117.16640211,32.7170016034,,,,
28332,124294,SS-025580-004,50023447,A,-117.16659466,32.7173839341,,,,
28333,124097,SX-013792-002,50023294,A,-117.165727941,32.7157952027,,,,
28334,124310,SX-013792-004,50023462,A,-117.165724231,32.7155945886,,,,
28335,137180,SS-029755-002,50038217,A,-117.167909523,32.7157954766,,,,
28336,124211,SX-013704-002,50023390,A,-117.168364679,32.7166161437,,,,
28337,137159,SS-015212-005,50038194,A,-117.169023176,32.7161173487,,,,
28338,137158,SS-015212-006,50038193,A,-117.169019531,32.716235562,,,,
28339,137154,SS-015212-004,50038189,A,-117.169260131,32.7173273348,,,,
28340,124666,SS-025583-002,50023917,A,-117.166635844,32.7141534352,,,,
28341,136974,SS-014098-002,50038016,A,-117.168357689,32.7121586025,,,,
28342,133324,SS-025585-004,50034320,A,-117.166617267,32.7123670383,,,,
28343,124607,SX-014077-003,50023809,A,-117.166621486,32.7126164347,,,,
28344,124609,SS-029816-005,50023811,A,-117.166761166,32.7126050895,,,,
28345,134714,SX-014168-003,50035713,A,-117.167278466,32.7113912092,,,,
28346,128107,SX-014165-007,50027917,A,-117.17126077,32.7102775794,,,,
28347,125673,SX-014629-004,50025407,A,-117.153104424,32.7060804463,,,,
28348,136550,SX-014626-003,50037503,A,-117.153627277,32.7061490765,,,,
28349,137048,SX-014628-004,50038089,A,-117.15199593,32.7063810481,,,,
28350,125706,SX-014719-003,50025439,A,-117.14927641,32.705349196,,,,
28351,100280,SX-014492-001,50000198,A,-117.145004945,32.708282609,,,,
28352,131179,SX-014711-001,50032147,A,-117.145026035,32.7053495305,,,,
28353,131177,SX-014708-001,50032145,A,-117.145932308,32.7053762549,,,,
28354,104415,SX-015120-003,50004120,A,-117.146028783,32.6998165398,,,,
28355,114916,SX-015175-005,50014228,A,-117.146484367,32.699046089,,,,
28356,114910,SX-015224-004,50014222,A,-117.147392912,32.698101246,,,,
28357,102580,SX-015083-001,50002406,A,-117.148467891,32.7001774948,,,,
28358,108518,SX-014945-001,50008007,A,-117.149313825,32.7021465911,,,,
28359,119036,SX-014891-005,50018239,A,-117.148550696,32.7029462732,,,,
28360,100134,SX-014296-001,50000088,A,-117.157587171,32.7103006326,,,,
28361,100157,SX-014387-001,50000108,A,-117.155671352,32.7092783993,,,,
28362,100249,SX-014311-001,50000175,A,-117.146884907,32.7103126212,,,,
28363,110510,SX-014200-003,50009928,A,-117.146798577,32.7114482399,,,,
28364,100258,SS-000457-001,50000182,A,-117.146001801,32.7140549915,,,,
28365,100257,SX-013905-001,50000181,A,-117.146016391,32.7145818743,,,,
28366,125254,SX-013726-006,50024957,A,-117.154865979,32.7166267472,,,,
28367,124752,SX-013800-004,50024004,A,-117.161211629,32.7156043053,,,,
28368,104668,SX-012576-001,50004363,A,-117.23891385,32.7308977639,,,,
28369,125809,SX-012245-001,50025519,A,-117.253392858,32.7346370357,,,,
28370,103298,SX-011766-001,50003089,A,-117.254137553,32.7399164151,,,,
28371,120156,SS-022563-020,50019403,A,-117.240224708,32.7584241331,,,,
28372,118717,SX-008487-001,50017936,A,-117.252209863,32.7763050562,,,,
28373,133945,SS-023851-001,50034918,A,-117.255794926,32.8136396274,,,,
28374,122617,SS-022416-002,50021829,A,-117.269058576,32.8479307364,,,,
28375,104719,SS-009131-002,50004414,A,-117.236365978,32.8261847912,,,,
28376,136510,SS-004381-001,50037463,A,-117.247691407,32.88148783,,,,
28377,134449,SS-023612-002,50035391,A,-117.224561414,32.9011007463,,,,
28378,128137,SS-005944-001,50027943,A,-117.225521623,32.9456172663,,,,
28379,119092,SS-019821-001,50018295,A,-117.146904755,32.9159496763,,,,
28380,118570,SX-003444-002,50017791,A,-117.164709264,32.8789186119,,,,
28381,132727,SX-013330-002,50033669,A,-117.16924888,32.7218664027,,,,
28382,104964,SX-010684-001,50004648,A,-117.169374811,32.748270318,,,,
28383,104178,SX-009659-001,50003893,A,-117.188941471,32.7580368844,,,,
28384,118907,SX-008111-001,50018112,A,-117.171683504,32.7847520552,,,,
28385,126669,SX-007270-005,50026370,A,-117.255006247,32.7944428504,,,,
28386,124606,SX-014076-002,50023808,A,-117.167447052,32.7125955228,,,,
28387,115414,SX-013887-002,50014721,A,-117.169020902,32.7144960847,,,,
28388,136075,SX-011891-003,50037059,A,-117.229119619,32.7388261801,,,,
28389,109590,SX-012253-001,50009033,A,-117.224966417,32.7346811707,,,,
28390,135986,SS-012442-002,50036982,A,-117.195681746,32.8521711901,,,,
28391,101717,SX-013844-001,50001572,A,-117.243206607,32.714916621,,,,
28392,135009,SX-013279-001,50036011,A,-117.231222993,32.721961175,,,,
28393,101590,SX-013198-001,50001446,A,-117.233477075,32.7233446302,,,,
28394,101859,SS-002382-001,50001706,A,-117.252580827,32.7219362248,,,,
