,tract,blockgroup,count,graffiti_count,dump_count,lighting_count,mobile_counts,web_counts,phone_counts,gsl_meandist,gsl_stddist,gsl_mediandist,dsl_meandist,dsl_stddist,dsl_mediandist,sl_count,landarea,cent_lat,cent_lon,sl_density,total_pop,rep_per_cap,graffiti_per,dump_per,lighting_per,tract_in_city
526,7400.0,2.0,25.0,0.0,5.0,1.0,17.0,5.0,2.0,,,,115.234345377,115.234345377,131.542444415,36.0,309462.0,32.7484884,-117.2324472,0.000116330922698,1141,0.0219106047327,0.0,0.2,0.04,1.0
527,7400.0,3.0,15.0,0.0,1.0,1.0,3.0,5.0,5.0,,,,294.707814858,294.707814858,294.707814858,28.0,308431.0,32.7461077,-117.2391311,9.07820549815e-05,1326,0.0113122171946,0.0,0.0666666666667,0.0666666666667,1.0
528,7400.0,5.0,18.0,0.0,4.0,0.0,8.0,4.0,6.0,,,,71.486761943,71.486761943,67.6359961833,42.0,338444.0,32.7420916,-117.2353256,0.000124097339589,1200,0.015,0.0,0.222222222222,0.0,1.0
529,7400.0,6.0,8.0,1.0,1.0,0.0,1.0,6.0,1.0,61.9326555037,61.9326555037,61.9326555037,50.6482852156,50.6482852156,50.6482852156,17.0,271888.0,32.7428622,-117.2392301,6.25257458954e-05,1033,0.00774443368829,0.125,0.125,0.0,1.0
530,7501.0,1.0,11.0,1.0,0.0,0.0,4.0,5.0,1.0,220.433094636,220.433094636,220.433094636,,,,42.0,246218.0,32.7508763,-117.2393824,0.000170580542446,934,0.0117773019272,0.0909090909091,0.0,0.0,1.0
531,7501.0,3.0,6.0,0.0,1.0,0.0,3.0,3.0,,,,,61.0470067416,61.0470067416,61.0470067416,29.0,146966.0,32.7504725,-117.2452704,0.000197324551257,576,0.0104166666667,0.0,0.166666666667,0.0,1.0
532,7501.0,4.0,13.0,1.0,1.0,0.0,5.0,2.0,5.0,64.8768175162,64.8768175162,64.8768175162,138.026129053,138.026129053,138.026129053,93.0,475924.0,32.7538782,-117.2438157,0.000195409351073,671,0.0193740685544,0.0769230769231,0.0769230769231,0.0,1.0
533,7501.0,5.0,11.0,0.0,4.0,0.0,7.0,3.0,1.0,,,,138.291145438,138.291145438,140.654138545,10.0,64636.0,32.7518594,-117.249371,0.000154712544093,776,0.014175257732,0.0,0.363636363636,0.0,1.0
534,8002.0,2.0,5.0,1.0,0.0,0.0,3.0,2.0,,87.6892160349,87.6892160349,87.6892160349,,,,44.0,498422.0,32.8094873,-117.2429906,8.82786072846e-05,916,0.00545851528384,0.2,0.0,0.0,1.0
535,8101.0,1.0,10.0,0.0,0.0,0.0,,9.0,,,,,,,,16.0,151559.0,32.8348975,-117.2762829,0.000105569448202,442,0.0226244343891,0.0,0.0,0.0,1.0
536,8101.0,3.0,32.0,6.0,0.0,2.0,8.0,15.0,6.0,104.916310298,104.916310298,80.6516575369,,,,29.0,313598.0,32.8330044,-117.2809039,9.24750795605e-05,786,0.0407124681934,0.1875,0.0,0.0625,1.0
537,4200.0,3.0,16.0,2.0,4.0,1.0,10.0,6.0,,118.727392912,118.727392912,118.727392912,94.2315506135,94.2315506135,82.4659468411,29.0,264329.0,32.7227263,-117.1247703,0.000109711760722,950,0.0168421052632,0.125,0.25,0.0625,1.0
538,4300.0,2.0,29.0,4.0,1.0,0.0,12.0,13.0,4.0,159.044087261,159.044087261,153.924665683,45.7302133751,45.7302133751,45.7302133751,60.0,505311.0,32.7353279,-117.1272233,0.000118738756924,1874,0.0154749199573,0.137931034483,0.0344827586207,0.0,1.0
539,3501.0,2.0,13.0,4.0,4.0,0.0,2.0,6.0,2.0,162.434505485,162.434505485,167.458238201,88.1753847711,88.1753847711,99.5485436099,28.0,209963.0,32.7038688,-117.1186312,0.000133356829537,1258,0.010333863275,0.307692307692,0.307692307692,0.0,1.0
540,3501.0,3.0,5.0,0.0,0.0,0.0,4.0,1.0,,,,,,,,24.0,450931.0,32.7090817,-117.1153684,5.3223220404e-05,1158,0.00431778929188,0.0,0.0,0.0,1.0
541,3502.0,1.0,15.0,8.0,2.0,0.0,4.0,3.0,7.0,140.346904689,140.346904689,138.237031705,92.8492477897,92.8492477897,92.8492477897,27.0,214159.0,32.698596,-117.1187401,0.000126074552085,717,0.0209205020921,0.533333333333,0.133333333333,0.0,1.0
542,4300.0,3.0,22.0,4.0,0.0,2.0,7.0,8.0,4.0,80.4019281562,80.4019281562,82.9565911502,,,,38.0,348184.0,32.7335538,-117.1315409,0.000109137697309,1286,0.0171073094868,0.181818181818,0.0,0.0909090909091,1.0
543,4400.0,2.0,61.0,17.0,7.0,0.0,45.0,13.0,3.0,70.1138594303,70.1138594303,72.4578359376,141.754344749,141.754344749,138.51923351,71.0,260739.0,32.7270402,-117.127778,0.000272302954295,1247,0.0489174017642,0.27868852459,0.114754098361,0.0,1.0
544,4400.0,3.0,14.0,2.0,3.0,1.0,9.0,4.0,1.0,69.7041800087,69.7041800087,69.7041800087,63.7588069592,63.7588069592,78.5752323771,37.0,212955.0,32.7269254,-117.1321155,0.00017374562701,941,0.0148777895855,0.142857142857,0.214285714286,0.0714285714286,1.0
545,4501.0,3.0,8.0,3.0,1.0,0.0,4.0,4.0,,45.3140268407,45.3140268407,46.8383753942,139.798327383,139.798327383,139.798327383,46.0,83911.0,32.717626,-117.1413943,0.000548199878443,688,0.0116279069767,0.375,0.125,0.0,1.0
546,4600.0,2.0,42.0,22.0,5.0,3.0,33.0,4.0,4.0,57.2023583124,57.2023583124,36.0229801316,41.8767324513,41.8767324513,39.4994296511,68.0,191374.0,32.7133285,-117.1451966,0.000355325174789,498,0.0843373493976,0.52380952381,0.119047619048,0.0714285714286,1.0
547,4700.0,1.0,27.0,14.0,0.0,2.0,17.0,4.0,4.0,54.2613539764,54.2613539764,29.6752488533,,,,48.0,134180.0,32.7102821,-117.1448627,0.000357728424504,968,0.0278925619835,0.518518518519,0.0,0.0740740740741,1.0
548,20403.0,1.0,0.0,,,,,,,,,,,,,,,,,,1960,0.0,,,,0.0
549,20707.0,1.0,0.0,,,,,,,,,,,,,,,,,,2393,0.0,,,,0.0
550,20707.0,2.0,0.0,,,,,,,,,,,,,,,,,,1642,0.0,,,,0.0
551,20709.0,2.0,0.0,,,,,,,,,,,,,,,,,,1586,0.0,,,,0.0
552,20202.0,3.0,0.0,,,,,,,,,,,,,,,,,,1170,0.0,,,,0.0
553,20601.0,2.0,0.0,,,,,,,,,,,,,,,,,,1612,0.0,,,,0.0
554,20601.0,3.0,0.0,,,,,,,,,,,,,,,,,,2163,0.0,,,,0.0
555,20602.0,1.0,0.0,,,,,,,,,,,,,,,,,,877,0.0,,,,0.0
556,20602.0,2.0,0.0,,,,,,,,,,,,,,,,,,1518,0.0,,,,0.0
557,20602.0,3.0,0.0,,,,,,,,,,,,,,,,,,1953,0.0,,,,0.0
558,20602.0,4.0,0.0,,,,,,,,,,,,,,,,,,1992,0.0,,,,0.0
559,20705.0,1.0,0.0,,,,,,,,,,,,,,,,,,1415,0.0,,,,0.0
560,20206.0,1.0,0.0,,,,,,,,,,,,,,,,,,1424,0.0,,,,0.0
561,20206.0,2.0,0.0,,,,,,,,,,,,,,,,,,1687,0.0,,,,0.0
562,20207.0,2.0,0.0,,,,,,,,,,,,,,,,,,2443,0.0,,,,0.0
563,20208.0,1.0,0.0,,,,,,,,,,,,,,,,,,2660,0.0,,,,0.0
564,20209.0,1.0,0.0,,,,,,,,,,,,,,,,,,1948,0.0,,,,0.0
565,20209.0,2.0,0.0,,,,,,,,,,,,,,,,,,2584,0.0,,,,0.0
566,20210.0,1.0,0.0,,,,,,,,,,,,,,,,,,2255,0.0,,,,0.0
567,20210.0,2.0,0.0,,,,,,,,,,,,,,,,,,3295,0.0,,,,0.0
568,20211.0,1.0,0.0,,,,,,,,,,,,,,,,,,1272,0.0,,,,0.0
569,20211.0,2.0,0.0,,,,,,,,,,,,,,,,,,2958,0.0,,,,0.0
570,20403.0,2.0,0.0,,,,,,,,,,,,,,,,,,2341,0.0,,,,0.0
571,20404.0,2.0,0.0,,,,,,,,,,,,,,,,,,1768,0.0,,,,0.0
572,20405.0,1.0,1.0,1.0,0.0,0.0,1.0,,,14866.6647476,14866.6647476,14866.6647476,,,,,,,,,1103,0.00090661831369,1.0,0.0,0.0,0.0
573,20500.0,1.0,0.0,,,,,,,,,,,,,,,,,,1176,0.0,,,,0.0
574,20211.0,3.0,0.0,,,,,,,,,,,,,,,,,,2087,0.0,,,,0.0
575,20109.0,3.0,0.0,,,,,,,,,,,,,,,,,,1396,0.0,,,,0.0
576,20109.0,4.0,0.0,,,,,,,,,,,,,,,,,,1547,0.0,,,,0.0
577,20202.0,1.0,0.0,,,,,,,,,,,,,,,,,,1942,0.0,,,,0.0
578,20202.0,2.0,0.0,,,,,,,,,,,,,,,,,,2979,0.0,,,,0.0
579,20304.0,2.0,0.0,,,,,,,,,,,,,,,,,,967,0.0,,,,0.0
580,20305.0,1.0,0.0,,,,,,,,,,,,,,,,,,3876,0.0,,,,0.0
581,20305.0,2.0,0.0,,,,,,,,,,,,,,,,,,1204,0.0,,,,0.0
582,3101.0,1.0,10.0,0.0,0.0,0.0,3.0,4.0,3.0,,,,,,,45.0,287347.0,32.7025793,-117.0804688,0.000156605080269,968,0.0103305785124,0.0,0.0,0.0,1.0
583,3101.0,2.0,7.0,1.0,3.0,0.0,1.0,6.0,,111.568099215,111.568099215,111.568099215,212.764993437,212.764993437,196.99254914,34.0,383759.0,32.7002752,-117.0789413,8.85972706829e-05,1511,0.00463269358041,0.142857142857,0.428571428571,0.0,1.0
584,3101.0,3.0,13.0,1.0,1.0,0.0,1.0,8.0,3.0,25.2581338006,25.2581338006,25.2581338006,159.181800465,159.181800465,159.181800465,37.0,379105.0,32.6961383,-117.0810813,9.7598290711e-05,1500,0.00866666666667,0.0769230769231,0.0769230769231,0.0,1.0
585,3103.0,1.0,12.0,6.0,1.0,0.0,3.0,3.0,6.0,66.5675494773,66.5675494773,58.1793555523,71.6392021954,71.6392021954,71.6392021954,70.0,640104.0,32.7065726,-117.0362853,0.00010935722945,2250,0.00533333333333,0.5,0.0833333333333,0.0,1.0
586,3103.0,2.0,26.0,0.0,1.0,3.0,11.0,7.0,8.0,,,,48.311724401,48.311724401,48.311724401,90.0,885275.0,32.7062974,-117.049928,0.000101663324956,2125,0.0122352941176,0.0,0.0384615384615,0.115384615385,1.0
587,3105.0,1.0,46.0,3.0,0.0,1.0,29.0,8.0,8.0,55.5897418854,55.5897418854,59.5457534225,,,,82.0,836695.0,32.7121048,-117.0305764,9.80046492449e-05,2778,0.016558675306,0.0652173913043,0.0,0.0217391304348,1.0
588,3109.0,1.0,8.0,1.0,0.0,1.0,2.0,6.0,,125.372619053,125.372619053,125.372619053,,,,29.0,370540.0,32.6910273,-117.0509075,7.8264155017e-05,972,0.0082304526749,0.125,0.0,0.125,1.0
589,3109.0,2.0,8.0,3.0,0.0,0.0,5.0,2.0,1.0,139.942004899,139.942004899,130.849434897,,,,29.0,251569.0,32.6909008,-117.0569164,0.000115276524532,1499,0.00533689126084,0.375,0.0,0.0,1.0
590,3109.0,3.0,10.0,1.0,6.0,0.0,7.0,2.0,1.0,108.427702838,108.427702838,108.427702838,109.584814825,109.584814825,103.897757425,44.0,472171.0,32.6929918,-117.0586343,9.31865785912e-05,976,0.0102459016393,0.1,0.6,0.0,1.0
591,3111.0,1.0,6.0,0.0,1.0,0.0,,5.0,1.0,,,,53.8993542715,53.8993542715,53.8993542715,47.0,339872.0,32.7079812,-117.0800716,0.00013828735524,2198,0.00272975432211,0.0,0.166666666667,0.0,1.0
592,3111.0,2.0,15.0,1.0,1.0,0.0,9.0,5.0,1.0,65.8044712321,65.8044712321,65.8044712321,78.2358269118,78.2358269118,78.2358269118,44.0,473856.0,32.7050779,-117.0761004,9.28552133982e-05,2157,0.00695410292072,0.0666666666667,0.0666666666667,0.0,1.0
593,3111.0,3.0,10.0,0.0,0.0,2.0,4.0,4.0,2.0,,,,,,,58.0,630896.0,32.696125,-117.0741376,9.19327432731e-05,2391,0.00418235048097,0.0,0.0,0.2,1.0
594,3112.0,1.0,18.0,0.0,3.0,1.0,2.0,10.0,6.0,,,,140.486102404,140.486102404,156.00987675,52.0,614131.0,32.7086218,-117.056505,8.4672488443e-05,1624,0.0110837438424,0.0,0.166666666667,0.0555555555556,1.0
595,3112.0,2.0,17.0,0.0,0.0,0.0,2.0,9.0,6.0,,,,,,,97.0,889165.0,32.7057283,-117.0660797,0.000109091113573,2460,0.00691056910569,0.0,0.0,0.0,1.0
596,3113.0,1.0,27.0,4.0,4.0,3.0,9.0,11.0,7.0,95.1927595817,95.1927595817,90.8402047278,199.092641239,199.092641239,200.036002374,154.0,935396.0,32.697799,-117.0607159,0.000164636154099,2552,0.0105799373041,0.148148148148,0.148148148148,0.111111111111,1.0
597,3113.0,2.0,11.0,2.0,1.0,0.0,5.0,6.0,,99.5280174816,99.5280174816,99.5280174816,98.0638201083,98.0638201083,98.0638201083,71.0,652944.0,32.6938713,-117.0698718,0.000108738268519,2767,0.00397542464763,0.181818181818,0.0909090909091,0.0,1.0
598,3114.0,1.0,2.0,0.0,1.0,0.0,,1.0,1.0,,,,164.673928485,164.673928485,164.673928485,25.0,303377.0,32.7000142,-117.0398828,8.24057196162e-05,1340,0.00149253731343,0.0,0.5,0.0,1.0
599,3115.0,1.0,7.0,3.0,1.0,0.0,2.0,4.0,1.0,127.107909864,127.107909864,99.2004471348,24.4503649513,24.4503649513,24.4503649513,18.0,242118.0,32.6984268,-117.0299925,7.43439149506e-05,2196,0.00318761384335,0.428571428571,0.142857142857,0.0,1.0
600,3115.0,2.0,13.0,3.0,1.0,1.0,2.0,6.0,4.0,52.291807285,52.291807285,51.0950576979,115.382180899,115.382180899,115.382180899,31.0,287942.0,32.6942083,-117.0355454,0.000107660570532,1427,0.00911002102313,0.230769230769,0.0769230769231,0.0769230769231,1.0
601,3201.0,2.0,10.0,1.0,3.0,1.0,5.0,4.0,1.0,132.777942762,132.777942762,132.777942762,278.219347994,278.219347994,305.672783262,47.0,613533.0,32.685918,-117.0543638,7.66054963629e-05,1717,0.00582411182295,0.1,0.3,0.1,1.0
602,3201.0,3.0,18.0,0.0,11.0,0.0,11.0,6.0,1.0,,,,145.433037832,145.433037832,78.6594427289,41.0,703407.0,32.6850449,-117.0607552,5.8287733844e-05,2230,0.00807174887892,0.0,0.611111111111,0.0,1.0
603,3202.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,3.0,42.7860774162,42.7860774162,42.7860774162,,,,35.0,474385.0,32.6763538,-117.0652732,7.37797358685e-05,2440,0.00245901639344,0.166666666667,0.0,0.0,1.0
604,3202.0,2.0,10.0,3.0,2.0,1.0,3.0,5.0,2.0,176.367551188,176.367551188,229.513194053,52.6906647098,52.6906647098,52.6906647098,59.0,831954.0,32.6695108,-117.0638646,7.09173824514e-05,2649,0.00377500943752,0.3,0.2,0.1,1.0
605,3204.0,2.0,0.0,,,,,,,,,,,,,,,,,,1687,0.0,,,,0.0
606,3207.0,3.0,0.0,,,,,,,,,,,,,,,,,,2915,0.0,,,,0.0
607,3208.0,1.0,8.0,2.0,1.0,0.0,2.0,1.0,5.0,66.7993170777,66.7993170777,66.7993170777,24.7069090643,24.7069090643,24.7069090643,7.0,121557.0,32.6864079,-117.0481223,5.75861529982e-05,1469,0.00544588155208,0.25,0.125,0.0,1.0
608,3211.0,1.0,4.0,1.0,0.0,0.0,,3.0,1.0,50.13478205,50.13478205,50.13478205,,,,54.0,588036.0,32.6760508,-117.0561289,9.18311123809e-05,1941,0.00206079340546,0.25,0.0,0.0,1.0
609,3211.0,2.0,3.0,2.0,0.0,0.0,2.0,,1.0,179.767548373,179.767548373,179.767548373,,,,24.0,269702.0,32.6808838,-117.0517996,8.89871042855e-05,1363,0.002201027146,0.666666666667,0.0,0.0,1.0
610,3212.0,1.0,8.0,2.0,0.0,0.0,2.0,5.0,1.0,242.628878513,242.628878513,242.628878513,,,,50.0,464926.0,32.6674318,-117.0523849,0.000107543996249,1720,0.0046511627907,0.25,0.0,0.0,1.0
611,3213.0,1.0,10.0,2.0,0.0,1.0,5.0,4.0,1.0,63.538379863,63.538379863,63.538379863,,,,44.0,672569.0,32.6888741,-117.0285123,6.5420796974e-05,1891,0.00528820729773,0.2,0.0,0.1,1.0
612,3214.0,1.0,4.0,1.0,0.0,1.0,1.0,3.0,,150.548995402,150.548995402,150.548995402,,,,14.0,574243.0,32.6933586,-117.0219467,2.43799227853e-05,1811,0.00220872446162,0.25,0.0,0.25,1.0
613,3001.0,3.0,15.0,4.0,0.0,0.0,2.0,10.0,3.0,103.58872648,103.58872648,103.55097522,,,,87.0,863296.0,32.7132971,-117.0755326,0.000100776558677,1396,0.0107449856734,0.266666666667,0.0,0.0,1.0
614,3003.0,1.0,23.0,2.0,1.0,3.0,9.0,9.0,5.0,44.9447597172,44.9447597172,44.9447597172,139.836093039,139.836093039,139.836093039,70.0,1377640.0,32.7304908,-117.0577466,5.08115327662e-05,2154,0.0106778087279,0.0869565217391,0.0434782608696,0.130434782609,1.0
615,3003.0,2.0,18.0,0.0,2.0,0.0,10.0,3.0,4.0,,,,174.359845799,174.359845799,174.359845799,62.0,1085857.0,32.7223628,-117.0597988,5.70977578079e-05,2124,0.00847457627119,0.0,0.111111111111,0.0,1.0
616,3003.0,3.0,12.0,0.0,2.0,0.0,4.0,4.0,4.0,,,,198.578842007,198.578842007,198.578842007,41.0,810622.0,32.7194589,-117.0542176,5.05784447005e-05,1320,0.00909090909091,0.0,0.166666666667,0.0,1.0
617,3004.0,1.0,9.0,3.0,0.0,0.0,5.0,4.0,,64.4765004464,64.4765004464,51.8463183897,,,,48.0,556925.0,32.7126041,-117.0670288,8.61875476949e-05,2498,0.00360288230584,0.333333333333,0.0,0.0,1.0
618,3105.0,2.0,17.0,10.0,1.0,1.0,2.0,12.0,3.0,87.4481781599,87.4481781599,94.6235233318,117.678182039,117.678182039,117.678182039,50.0,373809.0,32.7075489,-117.0273173,0.000133758149215,1661,0.0102347983143,0.588235294118,0.0588235294118,0.0588235294118,1.0
619,3107.0,1.0,7.0,4.0,0.0,1.0,2.0,3.0,2.0,80.8341561859,80.8341561859,58.342772401,,,,109.0,859851.0,32.7106648,-117.0224629,0.000126766149019,3100,0.00225806451613,0.571428571429,0.0,0.142857142857,1.0
620,3107.0,2.0,7.0,1.0,0.0,0.0,,5.0,1.0,115.929764215,115.929764215,115.929764215,,,,44.0,423457.0,32.7012839,-117.0259074,0.00010390665404,2528,0.00276898734177,0.142857142857,0.0,0.0,1.0
621,3107.0,3.0,0.0,,,,,,,,,,,,,,,,,,632,0.0,,,,1.0
622,3108.0,1.0,0.0,,,,,,,,,,,,,,,,,,2369,0.0,,,,0.0
623,3108.0,2.0,0.0,,,,,,,,,,,,,,,,,,1234,0.0,,,,0.0
624,2709.0,1.0,19.0,3.0,4.0,0.0,4.0,10.0,5.0,119.643055448,119.643055448,61.0545523532,193.310069461,193.310069461,188.601848538,29.0,271488.0,32.7458905,-117.0882771,0.000106818717586,1967,0.00965937976614,0.157894736842,0.210526315789,0.0,1.0
625,2709.0,2.0,30.0,4.0,4.0,3.0,14.0,11.0,3.0,64.5167290614,64.5167290614,60.0742869723,134.941099239,134.941099239,149.825371611,47.0,349333.0,32.7425185,-117.0906967,0.000134542113113,1482,0.0202429149798,0.133333333333,0.133333333333,0.1,1.0
626,2710.0,1.0,15.0,1.0,2.0,4.0,4.0,9.0,2.0,279.334078632,279.334078632,279.334078632,140.876572534,140.876572534,140.876572534,30.0,233007.0,32.7463368,-117.0818739,0.000128751496736,1137,0.0131926121372,0.0666666666667,0.133333333333,0.266666666667,1.0
627,2710.0,2.0,21.0,6.0,3.0,1.0,6.0,14.0,1.0,52.3503222201,52.3503222201,45.1368292147,44.1362952178,44.1362952178,43.1234463766,45.0,452704.0,32.7427189,-117.0858353,9.94027002191e-05,2983,0.00703989272544,0.285714285714,0.142857142857,0.047619047619,1.0
628,2801.0,1.0,60.0,5.0,24.0,0.0,29.0,22.0,8.0,333.613481405,333.613481405,407.59566453,137.777336664,137.777336664,121.306677138,77.0,2001683.0,32.7757556,-117.0882662,3.84676294898e-05,1617,0.0371057513915,0.0833333333333,0.4,0.0,1.0
629,8506.0,1.0,7.0,0.0,0.0,0.0,,4.0,3.0,,,,,,,25.0,248068.0,32.8328956,-117.1834046,0.000100778818711,1180,0.00593220338983,0.0,0.0,0.0,1.0
630,8506.0,2.0,16.0,2.0,0.0,0.0,4.0,10.0,,48.757057289,48.757057289,48.757057289,,,,38.0,430452.0,32.8318409,-117.1906459,8.82792971109e-05,1787,0.00895355344152,0.125,0.0,0.0,1.0
631,8506.0,3.0,28.0,1.0,3.0,1.0,7.0,18.0,3.0,99.7919936993,99.7919936993,99.7919936993,192.454117144,192.454117144,239.349865696,62.0,611441.0,32.8280223,-117.1854228,0.000101399807995,1602,0.0174781523096,0.0357142857143,0.107142857143,0.0357142857143,1.0
632,8507.0,1.0,15.0,2.0,2.0,0.0,5.0,10.0,,123.903981809,123.903981809,123.903981809,140.119627085,140.119627085,140.119627085,93.0,956439.0,32.8279861,-117.1699566,9.72356836139e-05,1754,0.00855188141391,0.133333333333,0.133333333333,0.0,1.0
633,8507.0,3.0,12.0,4.0,2.0,0.0,2.0,8.0,1.0,232.367494461,232.367494461,225.81966539,85.0006537694,85.0006537694,85.0006537694,24.0,238152.0,32.8228228,-117.1727951,0.000100775975008,1542,0.00778210116732,0.333333333333,0.166666666667,0.0,1.0
634,8507.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,,,,,,,25.0,335333.0,32.8223277,-117.1798656,7.45527580047e-05,1063,0.00376293508937,0.0,0.0,0.25,1.0
635,8507.0,5.0,11.0,0.0,1.0,0.0,3.0,8.0,,,,,50.6050452671,50.6050452671,50.6050452671,30.0,361994.0,32.8261794,-117.1783159,8.2874301784e-05,1646,0.00668286755772,0.0,0.0909090909091,0.0,1.0
636,8507.0,6.0,9.0,3.0,0.0,0.0,,7.0,1.0,73.0460162921,73.0460162921,61.4379838949,,,,21.0,222904.0,32.8309387,-117.1771979,9.42109607724e-05,1154,0.00779896013865,0.333333333333,0.0,0.0,1.0
637,9706.0,7.0,4.0,0.0,0.0,0.0,,3.0,1.0,,,,,,,54.0,654161.0,32.7887174,-117.0605982,8.25484857703e-05,545,0.00733944954128,0.0,0.0,0.0,1.0
638,9801.0,1.0,18.0,2.0,0.0,0.0,1.0,10.0,7.0,76.1856861192,76.1856861192,76.1856861192,,,,41.0,500078.0,32.7995203,-117.0234687,8.19872099952e-05,1162,0.0154905335628,0.111111111111,0.0,0.0,1.0
639,9801.0,2.0,10.0,0.0,2.0,2.0,3.0,5.0,1.0,,,,135.906150466,135.906150466,135.906150466,67.0,634096.0,32.7939408,-117.0314715,0.00010566223411,1224,0.00816993464052,0.0,0.2,0.2,1.0
640,2803.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,,72.1348890756,72.1348890756,72.1348890756,77.7794880552,77.7794880552,77.7794880552,53.0,164822.0,32.758139,-117.0839054,0.00032155901518,1130,0.00442477876106,0.2,0.2,0.0,1.0
641,2803.0,2.0,6.0,0.0,0.0,0.0,,3.0,2.0,,,,,,,16.0,226938.0,32.7615158,-117.08589,7.05038380527e-05,2120,0.00283018867925,0.0,0.0,0.0,1.0
642,2803.0,3.0,8.0,1.0,0.0,0.0,2.0,5.0,1.0,120.137422624,120.137422624,120.137422624,,,,7.0,229224.0,32.765039,-117.084785,3.05378145395e-05,612,0.0130718954248,0.125,0.0,0.0,1.0
643,2803.0,4.0,39.0,4.0,6.0,1.0,18.0,17.0,4.0,86.4883757497,86.4883757497,86.1673639619,172.335571166,172.335571166,179.247368602,48.0,488177.0,32.7662775,-117.0818671,9.83249927793e-05,1480,0.0263513513514,0.102564102564,0.153846153846,0.025641025641,1.0
644,2804.0,1.0,41.0,3.0,13.0,0.0,13.0,20.0,7.0,63.891544257,63.891544257,56.220095634,178.416895597,178.416895597,154.099322567,58.0,449825.0,32.7687115,-117.0738622,0.000128939031846,1990,0.0206030150754,0.0731707317073,0.317073170732,0.0,1.0
645,9801.0,3.0,12.0,2.0,0.0,0.0,2.0,7.0,3.0,53.3997962958,53.3997962958,53.3997962958,,,,53.0,766595.0,32.8003135,-117.0320866,6.91368975796e-05,1473,0.0081466395112,0.166666666667,0.0,0.0,1.0
646,9801.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,,,,,,,,11.0,190989.0,32.8031434,-117.0418915,5.75949400227e-05,765,0.00392156862745,0.0,0.0,0.666666666667,1.0
647,10003.0,4.0,5.0,0.0,0.0,0.0,,5.0,,,,,,,,18.0,246219.0,32.5812482,-117.0478511,7.31056498483e-05,1712,0.00292056074766,0.0,0.0,0.0,1.0
648,10004.0,1.0,10.0,5.0,2.0,1.0,1.0,8.0,1.0,145.113475398,145.113475398,139.201642591,127.635500778,127.635500778,127.635500778,47.0,786544.0,32.5708984,-117.0466481,5.97550804532e-05,2240,0.00446428571429,0.5,0.2,0.1,1.0
649,2702.0,3.0,21.0,5.0,0.0,3.0,5.0,13.0,1.0,107.37257646,107.37257646,53.5156859124,,,,70.0,710948.0,32.7532037,-117.0759691,9.84600842818e-05,2568,0.00817757009346,0.238095238095,0.0,0.142857142857,1.0
650,2703.0,1.0,5.0,0.0,0.0,1.0,4.0,1.0,,,,,,,,43.0,482396.0,32.7489833,-117.0671988,8.9138384232e-05,2198,0.00227479526843,0.0,0.0,0.2,1.0
651,8360.0,2.0,25.0,0.0,0.0,1.0,6.0,13.0,6.0,,,,,,,68.0,1799001.0,32.8992181,-117.1304432,3.77987560874e-05,1970,0.0126903553299,0.0,0.0,0.04,1.0
652,8360.0,3.0,14.0,0.0,2.0,0.0,3.0,9.0,1.0,,,,82.5183503633,82.5183503633,82.5183503633,39.0,421427.0,32.9039036,-117.1391907,9.25427179559e-05,2546,0.00549882168107,0.0,0.142857142857,0.0,1.0
653,8501.0,3.0,4.0,1.0,0.0,1.0,,1.0,3.0,273.731393052,273.731393052,273.731393052,,,,32.0,589463.0,32.8266386,-117.2228722,5.42866982321e-05,1106,0.00361663652803,0.25,0.0,0.25,1.0
654,8501.0,4.0,10.0,1.0,0.0,3.0,1.0,5.0,2.0,134.651153911,134.651153911,134.651153911,,,,21.0,272688.0,32.8263026,-117.2162634,7.70110895969e-05,935,0.0106951871658,0.1,0.0,0.3,1.0
655,8504.0,5.0,25.0,1.0,0.0,0.0,12.0,9.0,2.0,137.993849609,137.993849609,137.993849609,,,,65.0,1184397.0,32.8207214,-117.1942264,5.48802470793e-05,1782,0.0140291806958,0.04,0.0,0.0,1.0
656,8509.0,1.0,7.0,2.0,0.0,0.0,1.0,6.0,,67.6227268797,67.6227268797,67.6227268797,,,,39.0,418396.0,32.8180192,-117.1654864,9.32131282326e-05,1164,0.00601374570447,0.285714285714,0.0,0.0,1.0
657,8509.0,2.0,5.0,0.0,0.0,1.0,2.0,2.0,1.0,,,,,,,32.0,323034.0,32.8123751,-117.1689714,9.90607799798e-05,873,0.0057273768614,0.0,0.0,0.2,1.0
658,8509.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,,79.0297860133,79.0297860133,79.0297860133,,,,27.0,284574.0,32.8087226,-117.1740864,9.4878660735e-05,687,0.00582241630277,0.25,0.0,0.0,1.0
659,8509.0,4.0,20.0,6.0,1.0,1.0,10.0,7.0,3.0,131.715650196,131.715650196,129.85255648,212.046105412,212.046105412,212.046105412,33.0,514307.0,32.8144675,-117.1755492,6.41640109895e-05,3427,0.00583600817041,0.3,0.05,0.05,1.0
