tract,blockgroup,count,graffiti_count,dump_count,lighting_count,gsl_meandist,dsl_meandist,sl_count,landarea,cent_lat,cent_lon,sl_density
10009.0,3.0,8.0,3.0,1.0,0.0,246.842931378,25.5227976529,13.0,696919.0,32.5530167,-117.0543927,1.86535307547e-05
10109.0,2.0,15.0,6.0,0.0,0.0,111.041137848,,36.0,483507.0,32.5609914,-117.0697521,7.44560058076e-05
10111.0,2.0,4.0,0.0,0.0,2.0,,,15.0,299624.0,32.5639003,-117.068194,5.00627453075e-05
10112.0,2.0,5.0,1.0,0.0,1.0,119.638068835,,8.0,205512.0,32.5657562,-117.0775449,3.892716727e-05
16807.0,3.0,,,,,,,,,,,
16807.0,4.0,,,,,,,,,,,
21000.0,1.0,,,,,,,,,,,
20801.0,3.0,,,,,,,,,,,
20810.0,1.0,,,,,,,,,,,
20810.0,2.0,,,,,,,,,,,
15902.0,3.0,,,,,,,,,,,
8504.0,3.0,18.0,3.0,2.0,0.0,148.006776657,100.677053487,71.0,979293.0,32.8225815,-117.199538,7.25012840896e-05
5100.0,1.0,35.0,5.0,3.0,6.0,1521132.43958,12.4479131714,223.0,226614.0,32.7089039,-117.1498194,0.000984052176829
4200.0,1.0,32.0,3.0,1.0,2.0,104.269323941,210.168906859,62.0,1086496.0,32.7287908,-117.1167176,5.70641769505e-05
10110.0,3.0,21.0,11.0,3.0,0.0,93.2498336962,78.2297763126,40.0,293583.0,32.5732598,-117.0905751,0.000136247671016
6900.0,1.0,44.0,0.0,6.0,6.0,,106.002631395,119.0,838357.0,32.7461812,-117.222042,0.000141944302964
1700.0,4.0,12.0,0.0,3.0,2.0,,222.017402599,8.0,94357.0,32.7592988,-117.1252,8.47843827167e-05
20706.0,2.0,,,,,,,,,,,
13418.0,3.0,,,,,,,,,,,
21100.0,2.0,,,,,,,,,,,
19103.0,1.0,,,,,,,,,,,
20021.0,2.0,,,,,,,,,,,
10402.0,3.0,,,,,,,,,,,
11801.0,3.0,,,,,,,,,,,
13102.0,3.0,,,,,,,,,,,
13104.0,4.0,,,,,,,,,,,
13411.0,4.0,,,,,,,,,,,
13505.0,3.0,,,,,,,,,,,
20811.0,1.0,,,,,,,,,,,
20811.0,2.0,,,,,,,,,,,
20811.0,3.0,,,,,,,,,,,
20103.0,1.0,,,,,,,,,,,
21000.0,3.0,,,,,,,,,,,
21204.0,3.0,,,,,,,,,,,
21205.0,3.0,,,,,,,,,,,
21206.0,1.0,,,,,,,,,,,
21304.0,1.0,,,,,,,,,,,
21500.0,1.0,25.0,1.0,3.0,2.0,101.330604928,225.614166611,168.0,10735318.0,32.9506518,-117.1858644,1.56492802542e-05
13313.0,1.0,,,,,,,,,,,
22100.0,2.0,,,,,,,,,,,
22100.0,3.0,,,,,,,,,,,
10014.0,1.0,14.0,0.0,1.0,0.0,,2713.75134485,92.0,19138298.0,32.5796734,-116.9587405,4.80711503186e-06
7400.0,1.0,11.0,2.0,0.0,0.0,69.7456917953,,5.0,84285.0,32.7512701,-117.2309058,5.93225366317e-05
19302.0,2.0,,,,,,,,,,,
19105.0,2.0,,,,,,,,,,,
20807.0,1.0,,,,,,,,,,,
16901.0,2.0,,,,,,,,,,,
16802.0,3.0,,,,,,,,,,,
18802.0,4.0,,,,,,,,,,,
20500.0,2.0,,,,,,,,,,,
18611.0,2.0,1.0,1.0,0.0,0.0,95634.6641426,,,,,,
20108.0,3.0,,,,,,,,,,,
20809.0,2.0,,,,,,,,,,,
16901.0,3.0,,,,,,,,,,,
15502.0,2.0,,,,,,,,,,,
17604.0,3.0,,,,,,,,,,,
17701.0,1.0,,,,,,,,,,,
17701.0,2.0,,,,,,,,,,,
17701.0,3.0,,,,,,,,,,,
17801.0,1.0,,,,,,,,,,,
17701.0,4.0,,,,,,,,,,,
17305.0,2.0,,,,,,,,,,,
17305.0,3.0,,,,,,,,,,,
17306.0,1.0,3.0,0.0,0.0,0.0,,,16.0,2288613.0,32.9886118,-117.2480971,6.99113393134e-06
17306.0,2.0,7.0,0.0,0.0,0.0,,,7.0,2412362.0,32.98944,-117.2328448,2.90172038857e-06
17404.0,1.0,,,,,,,,,,,
17404.0,3.0,,,,,,,,,,,
17404.0,4.0,,,,,,,,,,,
17404.0,5.0,,,,,,,,,,,
17501.0,1.0,,,,,,,,,,,
17601.0,1.0,,,,,,,,,,,
17702.0,1.0,,,,,,,,,,,
17702.0,3.0,,,,,,,,,,,
17601.0,2.0,,,,,,,,,,,
17603.0,1.0,,,,,,,,,,,
17603.0,2.0,,,,,,,,,,,
17604.0,2.0,,,,,,,,,,,
17401.0,1.0,,,,,,,,,,,
17401.0,3.0,,,,,,,,,,,
17403.0,2.0,,,,,,,,,,,
17403.0,3.0,,,,,,,,,,,
17501.0,3.0,,,,,,,,,,,
17502.0,1.0,,,,,,,,,,,
17502.0,2.0,,,,,,,,,,,
17501.0,2.0,,,,,,,,,,,
19405.0,2.0,,,,,,,,,,,
19405.0,3.0,,,,,,,,,,,
19406.0,1.0,,,,,,,,,,,
19501.0,1.0,,,,,,,,,,,
19501.0,2.0,,,,,,,,,,,
19502.0,1.0,,,,,,,,,,,
19502.0,2.0,,,,,,,,,,,
20022.0,3.0,,,,,,,,,,,
20023.0,1.0,,,,,,,,,,,
20024.0,1.0,,,,,,,,,,,
20024.0,3.0,,,,,,,,,,,
18515.0,1.0,,,,,,,,,,,
18517.0,1.0,,,,,,,,,,,
18517.0,2.0,,,,,,,,,,,
18518.0,1.0,,,,,,,,,,,
18518.0,2.0,,,,,,,,,,,
19502.0,3.0,,,,,,,,,,,
19503.0,1.0,,,,,,,,,,,
20025.0,1.0,,,,,,,,,,,
20025.0,2.0,,,,,,,,,,,
20025.0,3.0,,,,,,,,,,,
20103.0,4.0,,,,,,,,,,,
18519.0,1.0,,,,,,,,,,,
18519.0,2.0,,,,,,,,,,,
18601.0,1.0,,,,,,,,,,,
18603.0,1.0,,,,,,,,,,,
19206.0,3.0,,,,,,,,,,,
19207.0,3.0,,,,,,,,,,,
19302.0,1.0,,,,,,,,,,,
19602.0,1.0,,,,,,,,,,,
19701.0,2.0,,,,,,,,,,,
19701.0,3.0,,,,,,,,,,,
20105.0,1.0,,,,,,,,,,,
20105.0,2.0,,,,,,,,,,,
20106.0,1.0,,,,,,,,,,,
20106.0,2.0,,,,,,,,,,,
20107.0,1.0,,,,,,,,,,,
20107.0,2.0,,,,,,,,,,,
18608.0,2.0,,,,,,,,,,,
18609.0,2.0,,,,,,,,,,,
19302.0,3.0,,,,,,,,,,,
19301.0,1.0,,,,,,,,,,,
19303.0,2.0,,,,,,,,,,,
19403.0,1.0,,,,,,,,,,,
19403.0,2.0,,,,,,,,,,,
19702.0,1.0,,,,,,,,,,,
19702.0,2.0,,,,,,,,,,,
19702.0,3.0,,,,,,,,,,,
19803.0,2.0,,,,,,,,,,,
19804.0,1.0,1.0,0.0,0.0,0.0,,,,,,,
19804.0,2.0,,,,,,,,,,,
18610.0,2.0,,,,,,,,,,,
18610.0,3.0,,,,,,,,,,,
18611.0,3.0,,,,,,,,,,,
18903.0,2.0,,,,,,,,,,,
18903.0,3.0,,,,,,,,,,,
18904.0,1.0,,,,,,,,,,,
18904.0,2.0,,,,,,,,,,,
19406.0,2.0,,,,,,,,,,,
19804.0,3.0,,,,,,,,,,,
20108.0,1.0,,,,,,,,,,,
20108.0,2.0,,,,,,,,,,,
18904.0,3.0,,,,,,,,,,,
18904.0,4.0,,,,,,,,,,,
18905.0,2.0,,,,,,,,,,,
18905.0,3.0,,,,,,,,,,,
18906.0,1.0,,,,,,,,,,,
18906.0,2.0,,,,,,,,,,,
18906.0,3.0,,,,,,,,,,,
19203.0,1.0,,,,,,,,,,,
19203.0,2.0,,,,,,,,,,,
19205.0,1.0,,,,,,,,,,,
19205.0,2.0,,,,,,,,,,,
19205.0,3.0,,,,,,,,,,,
19205.0,4.0,,,,,,,,,,,
19206.0,1.0,,,,,,,,,,,
19206.0,2.0,,,,,,,,,,,
17808.0,3.0,,,,,,,,,,,
19805.0,1.0,,,,,,,,,,,
17808.0,4.0,,,,,,,,,,,
17811.0,1.0,,,,,,,,,,,
17811.0,2.0,,,,,,,,,,,
17811.0,3.0,,,,,,,,,,,
17900.0,1.0,,,,,,,,,,,
17900.0,2.0,,,,,,,,,,,
19805.0,2.0,,,,,,,,,,,
19805.0,3.0,,,,,,,,,,,
17900.0,5.0,,,,,,,,,,,
18000.0,1.0,,,,,,,,,,,
18100.0,1.0,,,,,,,,,,,
18100.0,2.0,,,,,,,,,,,
18100.0,3.0,,,,,,,,,,,
17900.0,3.0,,,,,,,,,,,
18100.0,4.0,,,,,,,,,,,
19902.0,1.0,,,,,,,,,,,
19902.0,2.0,,,,,,,,,,,
19904.0,2.0,,,,,,,,,,,
18100.0,5.0,,,,,,,,,,,
18200.0,1.0,,,,,,,,,,,
18200.0,2.0,,,,,,,,,,,
19905.0,1.0,,,,,,,,,,,
18300.0,2.0,,,,,,,,,,,
18400.0,1.0,,,,,,,,,,,
18400.0,2.0,,,,,,,,,,,
17303.0,1.0,,,,,,,,,,,
18300.0,1.0,,,,,,,,,,,
20013.0,2.0,,,,,,,,,,,
20014.0,3.0,,,,,,,,,,,
18504.0,1.0,,,,,,,,,,,
18504.0,3.0,,,,,,,,,,,
18507.0,1.0,,,,,,,,,,,
18507.0,2.0,,,,,,,,,,,
18507.0,3.0,,,,,,,,,,,
20014.0,4.0,,,,,,,,,,,
20016.0,1.0,,,,,,,,,,,
20016.0,2.0,,,,,,,,,,,
20016.0,4.0,,,,,,,,,,,
18509.0,1.0,,,,,,,,,,,
18509.0,2.0,,,,,,,,,,,
18509.0,3.0,,,,,,,,,,,
18509.0,4.0,,,,,,,,,,,
18510.0,1.0,,,,,,,,,,,
20017.0,1.0,,,,,,,,,,,
20018.0,1.0,,,,,,,,,,,
20018.0,2.0,,,,,,,,,,,
20018.0,3.0,,,,,,,,,,,
20018.0,4.0,,,,,,,,,,,
18510.0,2.0,,,,,,,,,,,
18511.0,1.0,,,,,,,,,,,
18511.0,2.0,,,,,,,,,,,
18511.0,3.0,,,,,,,,,,,
18511.0,4.0,,,,,,,,,,,
19404.0,2.0,,,,,,,,,,,
19405.0,1.0,,,,,,,,,,,
19404.0,1.0,,,,,,,,,,,
20019.0,2.0,,,,,,,,,,,
20019.0,3.0,,,,,,,,,,,
20020.0,2.0,,,,,,,,,,,
20022.0,2.0,,,,,,,,,,,
18512.0,2.0,,,,,,,,,,,
18513.0,2.0,,,,,,,,,,,
18514.0,1.0,,,,,,,,,,,
18514.0,2.0,,,,,,,,,,,
18400.0,3.0,,,,,,,,,,,
17015.0,4.0,15.0,0.0,1.0,6.0,,315.444713748,65.0,705740.0,33.0285775,-117.0754927,9.2101907218e-05
20108.0,4.0,,,,,,,,,,,
15100.0,2.0,,,,,,,,,,,
17018.0,1.0,9.0,1.0,0.0,0.0,51.5852649927,,24.0,700063.0,32.9679934,-117.0975835,3.42826288491e-05
17018.0,2.0,13.0,1.0,4.0,0.0,56.205558183,268.309246603,30.0,1101769.0,32.9575511,-117.1046179,2.72289381894e-05
17020.0,2.0,,,,,,,,,,,
7002.0,3.0,11.0,0.0,0.0,0.0,,,19.0,360151.0,32.7276005,-117.2358304,5.27556497136e-05
8003.0,1.0,9.0,0.0,2.0,0.0,,103.76991782,45.0,193197.0,32.8040056,-117.2558221,0.000232922871473
9505.0,1.0,11.0,1.0,3.0,0.0,3175.83992529,708.912646684,77.0,14848206.0,32.8336316,-117.0560613,5.18581167314e-06
9902.0,1.0,10.0,7.0,0.0,0.0,1175.07526069,,,,,,
10012.0,3.0,1.0,0.0,0.0,0.0,,,15.0,124892.0,32.5574442,-117.0573093,0.000120103769657
11802.0,3.0,,,,,,,,,,,
10106.0,2.0,8.0,4.0,1.0,0.0,73.2220730012,269.803155889,16.0,325161.0,32.5735819,-117.0778378,4.92063931406e-05
10106.0,3.0,5.0,2.0,1.0,0.0,112.091957177,41.142756408,21.0,278061.0,32.5678923,-117.0707445,7.55229967525e-05
10107.0,1.0,35.0,17.0,5.0,0.0,175.659704394,190.703054899,60.0,1419004.0,32.5861226,-117.0803213,4.22831789058e-05
10107.0,2.0,7.0,1.0,0.0,1.0,129.086913715,,39.0,367720.0,32.5825147,-117.074828,0.000106058957903
10107.0,3.0,7.0,1.0,0.0,1.0,75.4269184421,,23.0,281404.0,32.5784822,-117.0792245,8.17330244062e-05
10110.0,1.0,22.0,4.0,2.0,0.0,107.143179624,153.743422547,41.0,532442.0,32.5797046,-117.0890515,7.7003692421e-05
10110.0,2.0,8.0,1.0,1.0,0.0,31.3982539349,29.5153321084,31.0,327286.0,32.5728373,-117.086239,9.47183808657e-05
10110.0,4.0,3.0,1.0,0.0,0.0,39.6359261494,,9.0,80602.0,32.5691593,-117.0906047,0.000111659760304
10110.0,5.0,15.0,7.0,1.0,1.0,107.297517729,200.008024851,48.0,952772.0,32.5634746,-117.0883263,5.03793142536e-05
11700.0,4.0,,,,,,,,,,,
11801.0,1.0,,,,,,,,,,,
11801.0,2.0,,,,,,,,,,,
11700.0,3.0,,,,,,,,,,,
11802.0,1.0,,,,,,,,,,,
11802.0,2.0,,,,,,,,,,,
11902.0,1.0,,,,,,,,,,,
10112.0,1.0,16.0,5.0,0.0,0.0,140.718053889,,32.0,596538.0,32.5699671,-117.0813763,5.36428525928e-05
10200.0,1.0,1.0,1.0,0.0,0.0,6912152.35368,,,,,,
10200.0,2.0,1.0,0.0,0.0,0.0,,,,,,,
10200.0,3.0,,,,,,,,,,,
10111.0,1.0,1.0,0.0,0.0,0.0,,,37.0,303881.0,32.564481,-117.0643919,0.000121758188238
10200.0,5.0,,,,,,,,,,,
10300.0,4.0,,,,,,,,,,,
11902.0,2.0,,,,,,,,,,,
11902.0,4.0,,,,,,,,,,,
12002.0,1.0,,,,,,,,,,,
12002.0,2.0,,,,,,,,,,,
12003.0,2.0,2.0,2.0,0.0,0.0,43.4539331323,,3.0,651400.0,32.6771724,-117.0781151,4.60546515198e-06
12101.0,1.0,,,,,,,,,,,
12102.0,1.0,,,,,,,,,,,
12102.0,2.0,2.0,0.0,0.0,0.0,,,4.0,483048.0,32.6726587,-117.0739204,8.28075056723e-06
12200.0,2.0,,,,,,,,,,,
12302.0,1.0,,,,,,,,,,,
12303.0,1.0,1.0,0.0,0.0,0.0,,,,,,,
12303.0,2.0,,,,,,,,,,,
12304.0,1.0,,,,,,,,,,,
10402.0,1.0,,,,,,,,,,,
10402.0,2.0,,,,,,,,,,,
10501.0,1.0,,,,,,,,,,,
10401.0,1.0,,,,,,,,,,,
10502.0,1.0,,,,,,,,,,,
10502.0,2.0,,,,,,,,,,,
10502.0,3.0,,,,,,,,,,,
12401.0,1.0,1.0,0.0,0.0,0.0,,,,,,,
12401.0,2.0,,,,,,,,,,,
12402.0,1.0,,,,,,,,,,,
12402.0,2.0,,,,,,,,,,,
12304.0,2.0,,,,,,,,,,,
12600.0,3.0,2.0,0.0,0.0,1.0,,,,,,,
13102.0,1.0,,,,,,,,,,,
13102.0,2.0,,,,,,,,,,,
13103.0,1.0,,,,,,,,,,,
13103.0,2.0,,,,,,,,,,,
13104.0,1.0,,,,,,,,,,,
13104.0,3.0,,,,,,,,,,,
13203.0,1.0,,,,,,,,,,,
13203.0,4.0,,,,,,,,,,,
10502.0,4.0,,,,,,,,,,,
10601.0,1.0,,,,,,,,,,,
10800.0,1.0,,,,,,,,,,,
12600.0,4.0,,,,,,,,,,,
12700.0,1.0,,,,,,,,,,,
12700.0,2.0,,,,,,,,,,,
12800.0,1.0,,,,,,,,,,,
12800.0,2.0,,,,,,,,,,,
13000.0,4.0,,,,,,,,,,,
10900.0,1.0,,,,,,,,,,,
10900.0,2.0,,,,,,,,,,,
11000.0,1.0,1.0,1.0,0.0,0.0,8645227.14397,,,,,,
11000.0,2.0,,,,,,,,,,,
11100.0,1.0,,,,,,,,,,,
11100.0,2.0,1.0,0.0,0.0,0.0,,,,,,,
13415.0,1.0,,,,,,,,,,,
13416.0,1.0,,,,,,,,,,,
13416.0,2.0,,,,,,,,,,,
13417.0,1.0,,,,,,,,,,,
13418.0,1.0,,,,,,,,,,,
13418.0,2.0,,,,,,,,,,,
13418.0,4.0,,,,,,,,,,,
13503.0,1.0,,,,,,,,,,,
13503.0,2.0,,,,,,,,,,,
13503.0,3.0,,,,,,,,,,,
13504.0,1.0,,,,,,,,,,,
13504.0,2.0,,,,,,,,,,,
13505.0,1.0,,,,,,,,,,,
13419.0,1.0,,,,,,,,,,,
20805.0,1.0,,,,,,,,,,,
13504.0,3.0,,,,,,,,,,,
13601.0,3.0,,,,,,,,,,,
13601.0,4.0,,,,,,,,,,,
13604.0,1.0,,,,,,,,,,,
13604.0,2.0,,,,,,,,,,,
13604.0,3.0,,,,,,,,,,,
13604.0,4.0,,,,,,,,,,,
13505.0,2.0,,,,,,,,,,,
13506.0,1.0,,,,,,,,,,,
13601.0,1.0,,,,,,,,,,,
13605.0,1.0,,,,,,,,,,,
13605.0,2.0,,,,,,,,,,,
20708.0,2.0,,,,,,,,,,,
13601.0,2.0,,,,,,,,,,,
13204.0,1.0,,,,,,,,,,,
13301.0,1.0,,,,,,,,,,,
13301.0,2.0,,,,,,,,,,,
13302.0,1.0,,,,,,,,,,,
13302.0,2.0,,,,,,,,,,,
13303.0,1.0,,,,,,,,,,,
13205.0,1.0,,,,,,,,,,,
13206.0,1.0,,,,,,,,,,,
13206.0,3.0,,,,,,,,,,,
13303.0,2.0,,,,,,,,,,,
13303.0,3.0,,,,,,,,,,,
13306.0,1.0,,,,,,,,,,,
13306.0,2.0,,,,,,,,,,,
13307.0,1.0,,,,,,,,,,,
13307.0,2.0,,,,,,,,,,,
13311.0,1.0,,,,,,,,,,,
13308.0,1.0,,,,,,,,,,,
13309.0,1.0,,,,,,,,,,,
13309.0,2.0,,,,,,,,,,,
13309.0,4.0,,,,,,,,,,,
13311.0,2.0,,,,,,,,,,,
13311.0,3.0,,,,,,,,,,,
13311.0,4.0,,,,,,,,,,,
13312.0,1.0,,,,,,,,,,,
13401.0,1.0,,,,,,,,,,,
13401.0,2.0,,,,,,,,,,,
13409.0,2.0,,,,,,,,,,,
13409.0,3.0,,,,,,,,,,,
13411.0,3.0,,,,,,,,,,,
13412.0,2.0,,,,,,,,,,,
13414.0,1.0,,,,,,,,,,,
13414.0,3.0,,,,,,,,,,,
12502.0,2.0,,,,,,,,,,,
8501.0,1.0,22.0,8.0,2.0,0.0,99.8149606647,77.0784839647,31.0,380685.0,32.8311143,-117.2196295,8.14321551939e-05
9201.0,1.0,42.0,6.0,5.0,4.0,81.4316605489,127.269471903,84.0,612669.0,32.8074145,-117.1463079,0.000137105027348
9201.0,3.0,37.0,2.0,1.0,4.0,287.069849963,126.881712932,42.0,680346.0,32.795454,-117.1466643,6.17332945295e-05
8313.0,1.0,17.0,0.0,0.0,3.0,,,54.0,1203075.0,32.8538458,-117.2387208,4.4884982233e-05
14700.0,4.0,,,,,,,,,,,
14803.0,1.0,,,,,,,,,,,
9202.0,2.0,29.0,1.0,0.0,2.0,298.46563124,,87.0,1880588.0,32.7897247,-117.138746,4.62621265264e-05
9301.0,1.0,12.0,0.0,0.0,3.0,,,31.0,246502.0,32.8056697,-117.1374047,0.000125759628725
9301.0,3.0,13.0,1.0,0.0,1.0,14.3964584562,,46.0,418197.0,32.80832,-117.131615,0.000109996006667
9104.0,2.0,14.0,1.0,1.0,0.0,408.284100464,143.273521276,69.0,1166835.0,32.7791653,-117.1924459,5.91343249045e-05
9106.0,1.0,44.0,17.0,0.0,1.0,165.135429653,,76.0,1075902.0,32.7705564,-117.2038745,7.06384038695e-05
9106.0,2.0,18.0,2.0,0.0,2.0,292.427070445,,18.0,882323.0,32.7724697,-117.1912853,2.04006922635e-05
9107.0,1.0,23.0,0.0,1.0,1.0,,164.386126649,81.0,454945.0,32.7664076,-117.1919274,0.000178043499764
9107.0,2.0,4.0,0.0,0.0,1.0,,,31.0,351789.0,32.7694329,-117.1841219,8.8121004352e-05
14101.0,1.0,,,,,,,,,,,
14101.0,2.0,1.0,0.0,1.0,0.0,,1427.46309144,1.0,610167.0,32.7214285,-117.0326737,1.63889558105e-06
14102.0,1.0,17.0,4.0,1.0,0.0,46.2959682101,22.9929281604,97.0,932388.0,32.715851,-117.040256,0.000104033942951
14102.0,2.0,15.0,6.0,0.0,0.0,72.9092311921,,27.0,248612.0,32.718083,-117.0300311,0.000108602963654
14400.0,2.0,,,,,,,,,,,
21400.0,1.0,100.0,8.0,6.0,27.0,116.907088847,294.992439526,414.0,2403028.0,32.7335567,-117.2165766,0.00017228263674
21900.0,1.0,,,,,,,,,,,
9201.0,4.0,19.0,0.0,0.0,0.0,,,12.0,168547.0,32.8028384,-117.1430889,7.11967581743e-05
9901.0,1.0,3.0,0.0,0.0,0.0,,,,,,,
10200.0,4.0,,,,,,,,,,,
15701.0,3.0,,,,,,,,,,,
16617.0,2.0,,,,,,,,,,,
13606.0,1.0,,,,,,,,,,,
13606.0,2.0,,,,,,,,,,,
13606.0,3.0,,,,,,,,,,,
13701.0,1.0,,,,,,,,,,,
13702.0,1.0,,,,,,,,,,,
13702.0,2.0,,,,,,,,,,,
13801.0,2.0,,,,,,,,,,,
14601.0,2.0,,,,,,,,,,,
13802.0,1.0,,,,,,,,,,,
13903.0,1.0,,,,,,,,,,,
13905.0,1.0,,,,,,,,,,,
13905.0,2.0,,,,,,,,,,,
13905.0,3.0,,,,,,,,,,,
13907.0,1.0,,,,,,,,,,,
13907.0,2.0,,,,,,,,,,,
13909.0,1.0,,,,,,,,,,,
13909.0,2.0,,,,,,,,,,,
14001.0,3.0,,,,,,,,,,,
14001.0,4.0,,,,,,,,,,,
14002.0,2.0,,,,,,,,,,,
14200.0,1.0,1.0,0.0,0.0,0.0,,,1.0,795717.0,32.7290433,-117.0464208,1.25672820865e-06
14200.0,2.0,,,,,,,,,,,
14200.0,3.0,1.0,1.0,0.0,0.0,80.22298067,,2.0,688258.0,32.7211985,-117.04441,2.90588703655e-06
14300.0,1.0,,,,,,,,,,,
14400.0,1.0,,,,,,,,,,,
16807.0,1.0,,,,,,,,,,,
14500.0,1.0,,,,,,,,,,,
14500.0,2.0,,,,,,,,,,,
14500.0,3.0,,,,,,,,,,,
14601.0,1.0,,,,,,,,,,,
14602.0,1.0,,,,,,,,,,,
14602.0,3.0,,,,,,,,,,,
14700.0,1.0,,,,,,,,,,,
14700.0,2.0,,,,,,,,,,,
14700.0,3.0,1.0,0.0,0.0,0.0,,,3.0,835488.0,32.7610753,-117.0489535,3.59071584511e-06
13801.0,3.0,,,,,,,,,,,
14803.0,2.0,,,,,,,,,,,
14803.0,3.0,,,,,,,,,,,
14804.0,1.0,,,,,,,,,,,
14804.0,2.0,,,,,,,,,,,
14804.0,3.0,,,,,,,,,,,
13410.0,1.0,,,,,,,,,,,
15000.0,1.0,,,,,,,,,,,
15000.0,2.0,,,,,,,,,,,
15000.0,3.0,,,,,,,,,,,
15000.0,4.0,,,,,,,,,,,
15100.0,1.0,,,,,,,,,,,
15405.0,3.0,,,,,,,,,,,
15601.0,1.0,,,,,,,,,,,
15601.0,2.0,,,,,,,,,,,
15701.0,1.0,,,,,,,,,,,
15703.0,2.0,,,,,,,,,,,
15801.0,1.0,,,,,,,,,,,
15802.0,1.0,,,,,,,,,,,
16809.0,1.0,,,,,,,,,,,
16809.0,2.0,1.0,0.0,0.0,1.0,,,,,,,
16810.0,1.0,,,,,,,,,,,
16811.0,2.0,,,,,,,,,,,
17006.0,1.0,4.0,0.0,0.0,0.0,,,19.0,977347.0,33.0132967,-117.0542437,1.9440382996e-05
17006.0,2.0,,,,,,,,,,,
15802.0,2.0,,,,,,,,,,,
15901.0,1.0,,,,,,,,,,,
15902.0,1.0,,,,,,,,,,,
15902.0,2.0,,,,,,,,,,,
16000.0,1.0,3.0,1.0,0.0,0.0,9464.73328753,,,,,,
16000.0,2.0,,,,,,,,,,,
16100.0,1.0,,,,,,,,,,,
17015.0,1.0,7.0,0.0,0.0,2.0,,,64.0,710241.0,33.0357385,-117.0630796,9.01102583489e-05
17021.0,2.0,,,,,,,,,,,
2708.0,3.0,2.0,0.0,0.0,0.0,,,14.0,115558.0,32.7553041,-117.0843137,0.000121151283338
8333.0,2.0,27.0,2.0,1.0,1.0,150.992556723,65.8631700979,287.0,6196056.0,32.9296949,-117.221605,4.63197879425e-05
8335.0,3.0,44.0,2.0,1.0,1.0,81.3982207474,98.3950373003,307.0,3801869.0,32.968166,-117.1489095,8.07497575535e-05
8343.0,3.0,4.0,0.0,0.0,0.0,,,7.0,86262.0,32.8653028,-117.2147295,8.11481301152e-05
8353.0,2.0,9.0,1.0,0.0,2.0,521.562421889,,91.0,1505336.0,32.9282508,-117.1296278,6.04516201034e-05
8362.0,1.0,11.0,3.0,0.0,2.0,175.884120405,,27.0,627375.0,32.8635613,-117.2314058,4.30364614465e-05
8363.0,1.0,,,,,,,,,,,
16100.0,2.0,,,,,,,,,,,
8503.0,3.0,44.0,13.0,0.0,1.0,182.613914133,,65.0,1282256.0,32.816749,-117.2077334,5.06919055165e-05
16201.0,2.0,,,,,,,,,,,
16202.0,2.0,,,,,,,,,,,
16301.0,1.0,,,,,,,,,,,
8303.0,1.0,30.0,0.0,0.0,3.0,,,44.0,1543204.0,32.8375413,-117.2644905,2.85121085741e-05
8307.0,1.0,13.0,0.0,0.0,0.0,,,34.0,525592.0,32.8467083,-117.2156597,6.46889602581e-05
13410.0,3.0,,,,,,,,,,,
13420.0,1.0,,,,,,,,,,,
13701.0,2.0,,,,,,,,,,,
17109.0,2.0,,,,,,,,,,,
19207.0,4.0,,,,,,,,,,,
17015.0,2.0,18.0,0.0,0.0,0.0,,,51.0,766104.0,33.0254554,-117.0637255,6.65705961593e-05
17035.0,1.0,15.0,4.0,1.0,1.0,118.245499027,158.110619213,43.0,1964318.0,32.9748772,-117.0997987,2.18905492899e-05
17035.0,2.0,4.0,0.0,0.0,0.0,,,16.0,239847.0,32.9770103,-117.093442,6.67091937777e-05
17035.0,3.0,1.0,0.0,0.0,0.0,,,6.0,131598.0,32.9724335,-117.0950705,4.5593398076e-05
17036.0,1.0,5.0,1.0,0.0,0.0,68.0600468015,,15.0,328690.0,32.9568052,-117.1255459,4.56357053759e-05
17036.0,2.0,5.0,0.0,0.0,0.0,,,30.0,274975.0,32.9591854,-117.1189446,0.000109100827348
17036.0,3.0,19.0,1.0,0.0,1.0,105.088559081,,47.0,392652.0,32.9626849,-117.1225916,0.000119698868209
15100.0,3.0,,,,,,,,,,,
3603.0,1.0,4.0,0.0,0.0,0.0,,,37.0,259423.0,32.6871318,-117.1103976,0.000142624208339
17106.0,3.0,,,,,,,,,,,
13908.0,2.0,,,,,,,,,,,
18614.0,1.0,,,,,,,,,,,
21205.0,2.0,,,,,,,,,,,
10015.0,1.0,90.0,4.0,11.0,1.0,167.080418735,236.895803191,511.0,40522766.0,32.5601366,-116.9530619,1.2610195464e-05
20027.0,3.0,,,,,,,,,,,
13310.0,2.0,,,,,,,,,,,
21900.0,2.0,,,,,,,,,,,
9510.0,2.0,1.0,0.0,0.0,0.0,,,10.0,1136200.0,32.8171946,-117.1103281,8.8012673825e-06
13421.0,2.0,,,,,,,,,,,
9301.0,4.0,3.0,1.0,0.0,2.0,26.8911485225,,14.0,163364.0,32.8035881,-117.1316526,8.56981954409e-05
15502.0,1.0,,,,,,,,,,,
10601.0,2.0,,,,,,,,,,,
7301.0,3.0,37.0,11.0,3.0,0.0,267.754721075,294.544272534,15.0,261377.0,32.7419937,-117.2516601,5.73883700555e-05
8503.0,2.0,17.0,10.0,1.0,0.0,134.712995099,196.065136012,27.0,321626.0,32.8249755,-117.2084578,8.39484370045e-05
